date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares,market
20130304,000020,동화약품,6040,10,38280,-17790,-240,9680,8.0234375,6030,6100,5990,231152800,168706078800,27931470,KOSPI
20130304,000040,S&T모터스,466,0,170790,7720,0,-7720,0.0,467,469,464,79495840,55613082614,119341379,KOSPI
20130304,000050,경방,89300,-1002,1971,469,21,-490,1.8701171875,88300,89300,86600,173541400,222562211400,2492298,KOSPI
20130304,000060,메리츠화재,11900,300,869373,-187036,274316,-93870,13.21875,11550,11900,11500,10204712200,1150730000000,96700000,KOSPI
20130304,000070,삼양홀딩스,68600,-798,2405,-519,654,-122,9.796875,68900,69800,68500,166171800,528562794200,7704997,KOSPI
20130304,000075,삼양홀딩스우,31950,700,10,0,,,7.75,31950,31950,31950,319500,7106319000,222420,KOSPI
20130304,000080,하이트진로,34450,351,97519,-14810,-38170,52980,17.34375,33900,34450,33350,3310357050,2393507247300,69477714,KOSPI
20130304,000087,하이트진로2우B,17600,0,1930,-1110,440,670,46.90625,17700,17700,17550,34007500,19890428800,1130138,KOSPI
20130304,000100,유한양행,178000,-500,43519,5903,-10117,5789,26.265625,180000,180000,176000,7751206500,1985153188000,11152546,KOSPI
20130304,000105,유한양행우,94000,0,0,0,,,4.28125,0,0,0,0,22201672000,236188,KOSPI
20130304,000120,CJ대한통운,111000,-4002,128826,69930,-52960,-22020,3.189453125,113000,113500,111000,14443015000,2532170184000,22812344,KOSPI
20130304,000140,하이트진로홀딩스,16100,-100,12376,-2490,3370,-740,6.26953125,16150,16300,15850,198427600,373628916500,23206765,KOSPI
20130304,000145,하이트진로홀딩스우,7340,-20,1220,0,,,46.71875,7300,7350,7290,8908400,3455745400,470810,KOSPI
20130304,000150,두산,129000,0,41253,-1821,8464,-6543,15.546875,128000,130000,128000,5321004500,2690787909000,20858821,KOSPI
20130304,000155,두산우,38800,-199,14423,6280,540,210,7.6015625,39000,39700,38400,561704900,171149671200,4411074,KOSPI
20130304,000157,두산2우B,37750,150,120,0,,,0.01000213623046875,37650,37750,37650,4525000,37209608750,985685,KOSPI
20130304,000180,성창기업지주,18350,149,20403,320,600,60,1.66015625,18200,18550,18200,374481050,110100000000,6000000,KOSPI
20130304,000210,대림산업,94200,-2505,186271,26447,-52928,26738,37.4375,97100,97200,94000,17686615800,3278160000000,34800000,KOSPI
20130304,000215,대림산업우,20600,-149,3470,1600,890,,19.859375,20500,20600,20500,71278500,78280000000,3800000,KOSPI
20130304,000220,유유제약,7090,100,67331,22080,,-22080,9.859375,7020,7210,7020,479040590,41344980500,5831450,KOSPI
20130304,000225,유유제약1우,2520,0,1230,0,,,10.1171875,2480,2520,2480,3098850,2856331800,1133465,KOSPI
20130304,000227,유유제약2우B,5400,0,1340,0,,,0.0,5400,5400,5300,7223400,886032000,164080,KOSPI
20130304,000230,일동제약,10100,-250,60754,8933,,-8913,14.7734375,10350,10400,10100,623444900,253187456500,25068065,KOSPI
20130304,000240,한국타이어월드와이드,18850,51,248832,-49484,143234,-81990,19.609375,19000,19100,18750,4706079150,533735111000,28314860,KOSPI
20130304,000250,삼천당제약,2805,-25,269565,87904,,-89004,3.599609375,2850,2850,2780,754265950,56100000000,20000000,KOSDAQ
20130304,000270,기아차,56100,201,2228394,-366001,-213126,574713,33.65625,56900,56900,55500,125264952200,22740883766700,405363347,KOSPI
20130304,000300,대유신소재,1495,-10,690885,-63610,,63670,0.9599609375,1500,1515,1480,1032946265,130271414650,87138070,KOSPI
20130304,000320,노루홀딩스,9280,80,15671,8150,-5830,-1900,1.25,9220,9640,9120,145232740,122483110080,13198611,KOSPI
20130304,000325,노루홀딩스우,8500,20,1150,-1000,,,1.1103515625,8500,8500,8490,9774800,1574625000,185250,KOSPI
20130304,000327,노루홀딩스2우B,8790,110,40,0,,,1.25,8680,8790,8680,349600,813426600,92540,KOSPI
20130304,000360,삼환기업,3100,-20,12900,730,,-730,6.8203125,3080,3125,3060,39699100,27490908500,8868035,KOSPI
20130304,000365,삼환기업우,1795,0,2530,1910,,,10.828125,1795,2045,1750,4560400,1951944030,1087434,KOSPI
20130304,000370,한화손해보험,5880,120,27220,-12740,-20,12990,3.48046875,5710,5910,5710,158597500,286584820200,48738915,KOSPI
20130304,000390,삼화페인트,4650,-50,15542,1,-1,,18.9375,4670,4680,4570,72104450,104160000000,22400000,KOSPI
20130304,000400,롯데손해보험,3475,5,35290,2040,-30,-2010,10.0703125,3470,3495,3455,122518650,233798000000,67280000,KOSPI
20130304,000420,로케트전기,10000,-500,387569,7100,-10,-6190,0.830078125,10750,11100,9970,4056822800,45410720000,4541072,KOSPI
20130304,000425,로케트전우,12800,350,651,0,,,0.0,12200,12800,11750,7878300,1361625600,106377,KOSPI
20130304,000430,대원강업,8270,-130,10810,-550,-1260,1860,3.189453125,8260,8440,8250,89700600,512740000000,62000000,KOSPI
20130304,000440,중앙에너비스,20400,0,24397,0,,,1.9697265625,21000,21600,19500,500538150,25406690400,1245426,KOSDAQ
20130304,000480,조선내화,63600,-403,954,-209,390,-181,3.650390625,64200,64200,62500,60762700,254400000000,4000000,KOSPI
20130304,000490,대동공업,6200,100,35153,2260,0,-2260,1.900390625,6100,6260,6100,217220700,147114902000,23728210,KOSPI
20130304,000500,가온전선,22200,-49,3114,-900,830,70,10.0390625,22300,22450,22100,69335300,92359703400,4160347,KOSPI
20130304,000520,삼일제약,4615,-5,7090,20,,,2.970703125,4650,4700,4610,32970300,25382500000,5500000,KOSPI
20130304,000540,흥국화재,4985,-45,110,20,-20,0,0.320068359375,5020,5020,4925,548900,320249585325,64242645,KOSPI
20130304,000545,흥국화재우,1985,10,3560,-750,,,0.0,1990,1990,1945,6973450,1524480000,768000,KOSPI
20130304,000547,흥국화재2우B,5990,10,0,0,,,0.0,0,0,0,0,920064000,153600,KOSPI
20130304,000590,CS홀딩스,32900,0,520,0,,,0.0,32900,33000,32550,17096000,37982457800,1154482,KOSPI
20130304,000640,,124000,0,0,,,,25.625,0,0,0,0,1380740000000,11135000,KOSPI
20130304,000650,천일고속,28550,-49,70,-20,,,0.0,28100,28550,28100,1980500,40804231000,1429220,KOSPI
20130304,000660,SK하이닉스,26000,-501,3753949,36476,248878,-280697,25.953125,26600,26700,25900,98714951300,18048050826000,694155801,KOSPI
20130304,000670,영풍,1047000,-22022,658,33,194,-227,1.740234375,1057000,1065000,1029000,688140000,1928615880000,1842040,KOSPI
20130304,000680,LS네트웍스,4235,5,24693,260,-20,-240,0.08001708984375,4275,4275,4180,104227305,327739238750,77388250,KOSPI
20130304,000685,LS네트웍스우,27100,0,0,0,,,0.0,0,0,0,0,414196400,15284,KOSPI
20130304,000687,LS네트웍스전환상환2우B,4370,60,1280,10,-10,,0.1300048828125,4530,4530,4105,5440350,6156504070,1408811,KOSPI
20130304,000700,한진해운홀딩스,5610,-70,8115,735,-225,-550,14.1484375,5630,5670,5580,45560900,245666819970,43790877,KOSPI
20130304,000720,현대건설,67000,-1402,315295,46148,-93113,44951,23.90625,68500,68500,67000,21232693600,7460836255000,111355765,KOSPI
20130304,000725,현대건설우,26250,-451,510,0,,,2.669921875,26750,27000,26250,13539000,2594970000,98856,KOSPI
20130304,000760,이화산업,7130,-20,110,0,,,0.01000213623046875,7000,7130,7000,783000,19964000000,2800000,KOSPI
20130304,000800,경남기업,6540,-70,36611,3690,,-3720,9.1015625,6650,6690,6500,240846240,103352457120,15803128,KOSPI
20130304,000810,삼성화재,228000,0,93851,1285,-6198,3041,54.46875,228000,232500,226500,21575036000,10801462836000,47374837,KOSPI
