F,date,ticker,name,grp,r,y
3번 폭락반등,20240807,002790,아모레퍼시픽홀딩스,생존,3.8859043659043606,2024
3번 폭락반등,20200320,002810,삼영무역,생존,21.677142857142865,2020
3번 폭락반등,20200313,002990,금호건설,생존,20.069263502454984,2020
3번 폭락반등,20200319,002990,금호건설,생존,71.11074074074075,2020
3번 폭락반등,20200320,002990,금호건설,생존,75.24293144208038,2020
3번 폭락반등,20231005,003060,에이프로젠바이오로직스,생존,-7.2063041065482745,2023
3번 폭락반등,20180703,003070,코오롱글로벌,생존,-2.832484893328399,2018
3번 폭락반등,20220926,003160,디아이,생존,-2.1657612267250794,2022
3번 폭락반등,20220927,003160,디아이,생존,-0.9597356828193926,2022
3번 폭락반등,20181029,003220,대원제약,생존,18.112814078539998,2018
3번 폭락반등,20181011,003230,삼양식품,생존,-2.141038961038963,2018
3번 폭락반등,20190103,003230,삼양식품,생존,44.67084745762712,2019
3번 폭락반등,20190807,003240,태광산업,생존,2.190786516853941,2019
3번 폭락반등,20181011,003280,흥아해운,생존,-3.071447368421051,2018
3번 폭락반등,20200317,003470,유안타증권,생존,30.20888888888889,2020
3번 폭락반등,20200319,003470,유안타증권,생존,75.22294117647058,2020
3번 폭락반등,20200320,003470,유안타증권,생존,70.08774193548388,2020
3번 폭락반등,20200325,003470,유안타증권,생존,20.14564102564102,2020
3번 폭락반등,20200313,003520,영진약품,생존,19.807804878048778,2020
3번 폭락반등,20200318,003520,영진약품,생존,13.29314814814814,2020
3번 폭락반등,20200324,003520,영진약품,생존,17.474545454545446,2020
3번 폭락반등,20220919,003520,영진약품,생존,-6.847276051188297,2022
3번 폭락반등,20200317,003530,한화투자증권,생존,17.23320754716981,2020
3번 폭락반등,20200318,003530,한화투자증권,생존,24.426122448979587,2020
3번 폭락반등,20200319,003530,한화투자증권,생존,51.00679245283018,2020
3번 폭락반등,20200320,003530,한화투자증권,생존,51.273110047846885,2020
3번 폭락반등,20180412,003560,IHQ,폐지,-6.858263509411053,2018
3번 폭락반등,20200313,003560,IHQ,폐지,24.12185102917223,2020
3번 폭락반등,20200317,003560,IHQ,폐지,26.244099176064086,2020
3번 폭락반등,20200318,003560,IHQ,폐지,35.35818138157369,2020
3번 폭락반등,20260710,003580,HLB글로벌,생존,33.83303214596003,2026
3번 폭락반등,20260713,003580,HLB글로벌,생존,47.535596330275226,2026
3번 폭락반등,20260709,003670,포스코퓨처엠,생존,4.748205128205132,2026
3번 폭락반등,20241209,003720,삼영,생존,19.1325,2024
3번 폭락반등,20181029,004000,롯데정밀화학,생존,10.395331564986744,2018
3번 폭락반등,20200316,004060,SG세계물산,생존,63.574976303317534,2020
3번 폭락반등,20200317,004060,SG세계물산,생존,56.59126436781609,2020
3번 폭락반등,20200319,004270,남성,생존,103.41376786735276,2020
3번 폭락반등,20200324,004270,남성,생존,57.042900480947104,2020
3번 폭락반등,20200326,004270,남성,생존,15.109473684210531,2020
3번 폭락반등,20200313,004310,현대약품,생존,11.620000000000001,2020
3번 폭락반등,20200319,004310,현대약품,생존,47.63657940663176,2020
3번 폭락반등,20200324,004310,현대약품,생존,26.02058479532165,2020
3번 폭락반등,20181026,004410,서울식품,생존,20.29239263803682,2018
3번 폭락반등,20181012,004430,송원산업,생존,-13.115233160621761,2018
3번 폭락반등,20181101,004430,송원산업,생존,15.173658536585357,2018
3번 폭락반등,20200320,004440,삼일씨엔에스,생존,88.68587183308493,2020
3번 폭락반등,20221013,004490,세방전지,생존,11.79217630853994,2022
3번 폭락반등,20190325,004540,깨끗한나라,생존,24.888170907345167,2019
3번 폭락반등,20181030,004560,현대비앤지스틸,생존,3.899006772009032,2018
3번 폭락반등,20240806,004560,현대비앤지스틸,생존,1.1439880059969907,2024
3번 폭락반등,20181011,004710,한솔테크닉스,생존,5.379673258813403,2018
3번 폭락반등,20200313,004710,한솔테크닉스,생존,-0.6799999999999999,2020
3번 폭락반등,20200319,004710,한솔테크닉스,생존,49.347144408251886,2020
3번 폭락반등,20260729,004800,효성,생존,39.656134453781505,2026
3번 폭락반등,20190806,004870,티웨이홀딩스,생존,46.07392296718973,2019
3번 폭락반등,20190807,004870,티웨이홀딩스,생존,38.46812511107161,2019
3번 폭락반등,20190808,004870,티웨이홀딩스,생존,27.533875274632408,2019
3번 폭락반등,20181026,004920,씨아이테크,생존,-0.20222222222221142,2018
3번 폭락반등,20200318,004960,한신공영,생존,20.563486973947903,2020
3번 폭락반등,20200319,004960,한신공영,생존,24.074582484725052,2020
3번 폭락반등,20241111,005070,코스모신소재,생존,-34.633450439146806,2024
3번 폭락반등,20241112,005070,코스모신소재,생존,-27.91246753246753,2024
3번 폭락반등,20241114,005070,코스모신소재,생존,-13.849985358711567,2024
3번 폭락반등,20241115,005070,코스모신소재,생존,-13.235007473841552,2024
3번 폭락반등,20241119,005070,코스모신소재,생존,-14.178449612403098,2024
3번 폭락반등,20220524,005090,SGC에너지,생존,-16.869244558258643,2022
3번 폭락반등,20200319,005180,빙그레,생존,53.535954415954414,2020
3번 폭락반등,20200320,005180,빙그레,생존,53.28666666666667,2020
3번 폭락반등,20200319,005300,롯데칠성,생존,20.705365853658535,2020
3번 폭락반등,20200325,005300,롯데칠성,생존,12.04134831460674,2020
3번 폭락반등,20220620,005320,온타이드,생존,11.20390092879258,2022
3번 폭락반등,20200319,005440,현대지에프홀딩스,생존,45.862393265183414,2020
3번 폭락반등,20200320,005440,현대지에프홀딩스,생존,52.301366459627324,2020
3번 폭락반등,20190529,005610,삼립,생존,-1.08,2019
3번 폭락반등,20181029,005680,삼영전자,생존,19.117029702970292,2018
3번 폭락반등,20181030,005690,파미셀,생존,21.747659574468095,2018
3번 폭락반등,20181108,005850,에스엘,생존,25.131029411764697,2018
3번 폭락반등,20210820,005850,에스엘,생존,7.543483365949113,2021
3번 폭락반등,20180725,005870,휴니드,생존,2.6204750593824135,2018
3번 폭락반등,20180726,005870,휴니드,생존,1.2590243902439047,2018
3번 폭락반등,20200319,005940,NH투자증권,생존,29.76285714285714,2020
3번 폭락반등,20200320,005940,NH투자증권,생존,32.75432835820895,2020
3번 폭락반등,20240806,005950,이수화학,생존,16.300719794344467,2024
3번 폭락반등,20220623,006110,삼아알미늄,생존,16.15470031545742,2022
3번 폭락반등,20260730,006110,삼아알미늄,생존,129.36562607204118,2026
3번 폭락반등,20181030,006260,LS,생존,6.468640483383684,2018
3번 폭락반등,20241115,006260,LS,생존,7.574545454545459,2024
3번 폭락반등,20241118,006260,LS,생존,12.36853801169591,2024
3번 폭락반등,20241118,006280,녹십자,생존,28.855370511841098,2024
3번 폭락반등,20181029,006380,카프로,생존,29.58875,2018
3번 폭락반등,20190524,006390,한일현대시멘트,폐지,26.988852459016403,2019
3번 폭락반등,20181018,006490,프리티,생존,-7.492375533428161,2018
3번 폭락반등,20181226,006490,프리티,생존,7.944974924774331,2018
3번 폭락반등,20200319,006490,프리티,생존,49.060932642487046,2020
3번 폭락반등,20220926,006490,프리티,생존,-0.5133333333333401,2022
3번 폭락반등,20221004,006490,프리티,생존,-1.5046753246753275,2022
3번 폭락반등,20240118,006650,대한유화,생존,18.2176377952756,2024
3번 폭락반등,20260731,006650,대한유화,생존,12.558770685579194,2026
3번 폭락반등,20220616,006740,블루산업개발,생존,-10.616991336308743,2022
3번 폭락반등,20181012,006840,AK홀딩스,생존,-6.437575757575761,2018
3번 폭락반등,20260814,007110,일신석재,생존,-13.19780415430267,2026
3번 폭락반등,20181031,007210,벽산,생존,-8.337894736842108,2018
3번 폭락반등,20200320,007210,벽산,생존,48.97166835187057,2020
3번 폭락반등,20190107,007460,에이프로젠,생존,-10.565571309424525,2019
3번 폭락반등,20200318,007540,샘표,생존,30.378185404339256,2020
3번 폭락반등,20200320,007540,샘표,생존,54.47819861431871,2020
3번 폭락반등,20190806,007570,일양약품,생존,9.648791870530662,2019
3번 폭락반등,20220127,007570,일양약품,생존,15.718992609718843,2022
3번 폭락반등,20181030,007630,폴루스바이오팜,폐지,-19.563248730964464,2018
3번 폭락반등,20181116,007630,폴루스바이오팜,폐지,-31.089356725146196,2018
3번 폭락반등,20181203,007630,폴루스바이오팜,폐지,-19.43,2018
3번 폭락반등,20181205,007630,폴루스바이오팜,폐지,-17.716011080332414,2018
3번 폭락반등,20181228,007630,폴루스바이오팜,폐지,-29.58625,2018
3번 폭락반등,20200313,007660,이수페타시스,생존,16.61547920433996,2020
3번 폭락반등,20200319,007660,이수페타시스,생존,69.52210942649967,2020
3번 폭락반등,20200325,007660,이수페타시스,생존,50.23902339776195,2020
3번 폭락반등,20200326,007660,이수페타시스,생존,40.64334152334151,2020
3번 폭락반등,20200330,007660,이수페타시스,생존,24.43700918233493,2020
3번 폭락반등,20240802,007660,이수페타시스,생존,8.565241744461472,2024
3번 폭락반등,20221027,007980,TP,생존,41.07941422594141,2022
3번 폭락반등,20221028,007980,TP,생존,36.87668016194333,2022
3번 폭락반등,20181026,008040,사조동아원,생존,12.49924528301887,2018
3번 폭락반등,20260729,008060,대덕,생존,47.50129496402879,2026
3번 폭락반등,20211130,008260,NI스틸,생존,12.653333333333343,2021
3번 폭락반등,20200319,008700,아남전자,생존,72.01220917822839,2020
3번 폭락반등,20200320,008700,아남전자,생존,64.62,2020
3번 폭락반등,20200401,008700,아남전자,생존,18.838309859154926,2020
3번 폭락반등,20190704,008930,한미사이언스,생존,-5.67604012671595,2019
3번 폭락반등,20190705,008930,한미사이언스,생존,-10.57830976198689,2019
3번 폭락반등,20200313,009150,삼성전기,생존,-8.824444444444444,2020
3번 폭락반등,20220926,009180,한솔로지스틱스,생존,-6.15131931166348,2022
3번 폭락반등,20190730,009310,참엔지니어링,생존,0.6891588785046732,2019
3번 폭락반등,20220623,009410,태영건설,생존,6.5653622958617355,2022
3번 폭락반등,20220624,009410,태영건설,생존,-3.6269820554649304,2022
3번 폭락반등,20220630,009410,태영건설,생존,-1.613714037877697,2022
3번 폭락반등,20190731,009460,한창제지,생존,16.658709677419353,2019
3번 폭락반등,20220623,009470,삼화전기,생존,15.228668730650146,2022
3번 폭락반등,20240808,009470,삼화전기,생존,-23.848421052631583,2024
3번 폭락반등,20200313,009680,모토닉,생존,13.764356120826719,2020
3번 폭락반등,20200323,009680,모토닉,생존,37.548323699421964,2020
3번 폭락반등,20200325,009680,모토닉,생존,15.755483870967751,2020
3번 폭락반등,20210802,009810,MDS스피어,생존,-11.015391623434141,2021
3번 폭락반등,20220510,009810,MDS스피어,생존,-8.879017017877985,2022
3번 폭락반등,20180709,010040,한국내화,생존,-0.22761904761905094,2018
3번 폭락반등,20200319,010050,우리종금,폐지,51.333966480446925,2020
3번 폭락반등,20200320,010050,우리종금,폐지,39.63948051948051,2020
3번 폭락반등,20190729,010060,OCI홀딩스,생존,-14.169909762100083,2019
3번 폭락반등,20220623,010100,한국무브넥스,생존,14.309749430523926,2022
3번 폭락반등,20200317,010120,LS ELECTRIC,생존,18.59899686520376,2020
3번 폭락반등,20200313,010420,한솔PNS,폐지,7.3220242914979785,2020
3번 폭락반등,20230816,010690,화신,생존,-11.667878787878792,2023
3번 폭락반등,20190729,010820,퍼스텍,생존,2.098688524590168,2019
3번 폭락반등,20220706,010950,S-Oil,생존,-4.5104347826086935,2022
3번 폭락반등,20181030,011000,진원생명과학,생존,13.046174496644305,2018
3번 폭락반등,20190523,011070,LG이노텍,생존,9.109051094890509,2019
3번 폭락반등,20220621,011090,에넥스,생존,-7.408373702422141,2022
3번 폭락반등,20200319,011200,HMM,생존,54.392881355932204,2020
3번 폭락반등,20211027,011200,HMM,생존,-5.683030303030298,2021
3번 폭락반등,20220429,011300,우성머티리얼스,생존,-15.529624060150379,2022
3번 폭락반등,20220503,011300,우성머티리얼스,생존,-21.405388601036265,2022
3번 폭락반등,20200313,011330,유니켐,생존,15.249032258064524,2020
3번 폭락반등,20200318,011390,부산산업,생존,82.01230769230769,2020
3번 폭락반등,20200319,011390,부산산업,생존,102.73394025604553,2020
3번 폭락반등,20200320,011390,부산산업,생존,110.27890410958904,2020
3번 폭락반등,20190807,011690,와이투솔루션,생존,27.354824132308412,2019
3번 폭락반등,20190808,011690,와이투솔루션,생존,14.40441558441559,2019
3번 폭락반등,20200224,011690,와이투솔루션,생존,-58.03388422638261,2020
3번 폭락반등,20200225,011690,와이투솔루션,생존,-62.468604898828545,2020
3번 폭락반등,20200227,011690,와이투솔루션,생존,-62.09304347826087,2020
3번 폭락반등,20190806,011760,현대코퍼레이션,생존,11.544242424242427,2019
3번 폭락반등,20200319,011760,현대코퍼레이션,생존,94.5874220963173,2020
3번 폭락반등,20200401,011810,STX,생존,26.13676495366471,2020
3번 폭락반등,20181030,011930,신성이엔지,생존,4.0086792452830124,2018
3번 폭락반등,20241112,011930,신성이엔지,생존,-9.472471358428809,2024
3번 폭락반등,20260730,0120G0,삼양바이오팜,생존,59.82381231671553,2026
3번 폭락반등,20181030,012280,영화금속,생존,9.439469026548668,2018
3번 폭락반등,20200312,012280,영화금속,생존,58.5138775510204,2020
3번 폭락반등,20220623,012280,영화금속,생존,22.317267759562846,2022
3번 폭락반등,20200313,012510,더존비즈온,폐지,2.0465644955300037,2020
3번 폭락반등,20200319,012510,더존비즈온,폐지,54.851560891938256,2020
3번 폭락반등,20240805,012510,더존비즈온,폐지,12.381904761904751,2024
3번 폭락반등,20200312,012610,경인양행,생존,1.993796791443861,2020
3번 폭락반등,20200313,012610,경인양행,생존,14.690370370370367,2020
3번 폭락반등,20200316,012610,경인양행,생존,40.26074074074075,2020
3번 폭락반등,20180703,012690,모나리자,생존,-3.4240392706872367,2018
3번 폭락반등,20200326,012800,대창,생존,15.475653128430306,2020
3번 폭락반등,20200316,013000,세우글로벌,생존,36.38235741444868,2020
3번 폭락반등,20180706,013360,일성건설,생존,4.394912891986062,2018
3번 폭락반등,20220303,013360,일성건설,생존,64.30516320474776,2022
3번 폭락반등,20220307,013360,일성건설,생존,71.36301075268817,2022
3번 폭락반등,20220308,013360,일성건설,생존,119.68659877800408,2022
3번 폭락반등,20220310,013360,일성건설,생존,79.87555555555555,2022
3번 폭락반등,20220311,013360,일성건설,생존,68.00874598070739,2022
3번 폭락반등,20190805,013870,지엠비코리아,생존,20.900924855491336,2019
3번 폭락반등,20190806,013870,지엠비코리아,생존,21.700371660859457,2019
3번 폭락반등,20220125,014680,한솔케미칼,생존,-7.644957264957261,2022
3번 폭락반등,20220126,014680,한솔케미칼,생존,-7.923103448275867,2022
3번 폭락반등,20220127,014680,한솔케미칼,생존,2.622309468822162,2022
3번 폭락반등,20220128,014680,한솔케미칼,생존,2.622309468822162,2022
3번 폭락반등,20200331,014710,사조씨푸드,생존,27.29337461300309,2020
3번 폭락반등,20230926,014710,사조씨푸드,생존,-5.713333333333333,2023
3번 폭락반등,20241105,014710,사조씨푸드,생존,-15.59103327495622,2024
3번 폭락반등,20220705,014830,유니드,생존,3.2811974580813,2022
3번 폭락반등,20190729,014910,성문전자,생존,4.888601583113465,2019
3번 폭락반등,20190806,014910,성문전자,생존,17.23359773371105,2019
3번 폭락반등,20220303,015020,이스타코,생존,22.93963190184049,2022
3번 폭락반등,20220308,015020,이스타코,생존,80.18956521739129,2022
3번 폭락반등,20220310,015020,이스타코,생존,45.56060150375939,2022
3번 폭락반등,20220314,015020,이스타코,생존,45.616296296296305,2022
3번 폭락반등,20181025,015260,에이엔피,생존,-7.62362089914945,2018
3번 폭락반등,20181030,015260,에이엔피,생존,16.525643092707956,2018
3번 폭락반등,20181017,015860,일진홀딩스,생존,-18.93147928994083,2018
3번 폭락반등,20200319,015860,일진홀딩스,생존,103.59368421052632,2020
3번 폭락반등,20200325,015860,일진홀딩스,생존,48.31028340080971,2020
3번 폭락반등,20200319,016580,환인제약,생존,34.97023474178405,2020
3번 폭락반등,20200320,016580,환인제약,생존,39.20461538461537,2020
3번 폭락반등,20180622,016880,웅진,생존,-16.305,2018
3번 폭락반등,20180625,016880,웅진,생존,-15.283174603174606,2018
3번 폭락반등,20180626,016880,웅진,생존,-6.940869565217386,2018
3번 폭락반등,20190807,017040,광명전기,생존,15.028791208791219,2019
3번 폭락반등,20241028,017040,광명전기,생존,15.685671641791046,2024
3번 폭락반등,20241030,017040,광명전기,생존,16.30878923766817,2024
3번 폭락반등,20241031,017040,광명전기,생존,14.949032258064523,2024
3번 폭락반등,20190806,017180,명문제약,생존,13.72094745908699,2019
3번 폭락반등,20200331,017550,수산세보틱스,생존,23.272542372881357,2020
3번 폭락반등,20200401,017550,수산세보틱스,생존,23.10373983739837,2020
3번 폭락반등,20200319,017800,현대엘리베이터,생존,73.15326241715081,2020
3번 폭락반등,20240529,017860,DS단석,생존,43.433224597045545,2024
3번 폭락반등,20240530,017860,DS단석,생존,24.78315789473683,2024
3번 폭락반등,20200313,017940,E1,생존,-1.918552437223039,2020
3번 폭락반등,20200319,017940,E1,생존,29.661121495327095,2020
3번 폭락반등,20200320,017940,E1,생존,44.23666666666666,2020
3번 폭락반등,20200323,017940,E1,생존,48.82,2020
3번 폭락반등,20200324,017940,E1,생존,34.19832310838447,2020
3번 폭락반등,20200325,017940,E1,생존,30.858834951456316,2020
3번 폭락반등,20200326,017940,E1,생존,20.74028985507246,2020
3번 폭락반등,20200319,017960,한국카본,생존,39.34333722287048,2020
3번 폭락반등,20181101,018250,애경산업,생존,7.360585774058584,2018
3번 폭락반등,20181102,018250,애경산업,생존,7.620000000000007,2018
3번 폭락반등,20200325,018250,애경산업,생존,31.095700934579444,2020
3번 폭락반등,20211126,019170,신풍제약,생존,-11.364308131241083,2021
3번 폭락반등,20220704,019170,신풍제약,생존,27.308787185354703,2022
3번 폭락반등,20220614,019180,티에이치엔,생존,-13.512838038632987,2022
3번 폭락반등,20200317,019680,대교,생존,26.293684210526305,2020
3번 폭락반등,20260804,020000,한섬,생존,-4.061642512077299,2026
3번 폭락반등,20260805,020000,한섬,생존,-2.3394960049170272,2026
3번 폭락반등,20200312,020150,롯데에너지머티리얼즈,생존,0.17555555555555358,2020
3번 폭락반등,20200313,020150,롯데에너지머티리얼즈,생존,-2.9372005383580064,2020
3번 폭락반등,20200319,020150,롯데에너지머티리얼즈,생존,69.70368200836822,2020
3번 폭락반등,20190605,020760,일진디스플,생존,6.581640798226155,2019
3번 폭락반등,20200313,020760,일진디스플,생존,-9.68626223091977,2020
3번 폭락반등,20211119,020760,일진디스플,생존,-4.339126365054598,2021
3번 폭락반등,20181030,021240,코웨이,생존,12.210448625180904,2018
3번 폭락반등,20200319,022100,포스코DX,생존,48.56874791318865,2020
3번 폭락반등,20211201,023530,롯데쇼핑,생존,4.909221556886237,2021
3번 폭락반등,20260723,023530,롯데쇼핑,생존,-23.63396825396825,2026
3번 폭락반등,20260807,023530,롯데쇼핑,생존,1.7199999999999909,2026
3번 폭락반등,20220926,024090,디씨엠,생존,-2.608571428571423,2022
3번 폭락반등,20190814,024720,콜마홀딩스,생존,8.667869977791245,2019
3번 폭락반등,20181030,025560,미래산업,생존,10.720262147168196,2018
3번 폭락반등,20200504,025560,미래산업,생존,-5.0878842881452035,2020
3번 폭락반등,20190725,025620,차AI헬스케어,생존,-16.549547336538193,2019
3번 폭락반등,20190730,025620,차AI헬스케어,생존,-17.69452592179888,2019
3번 폭락반등,20190805,025620,차AI헬스케어,생존,13.260288032750935,2019
3번 폭락반등,20200313,025620,차AI헬스케어,생존,20.341534962416436,2020
3번 폭락반등,20200317,025620,차AI헬스케어,생존,37.73555687281828,2020
3번 폭락반등,20200319,025620,차AI헬스케어,생존,98.62110375275938,2020
3번 폭락반등,20200326,025620,차AI헬스케어,생존,25.499417234965907,2020
3번 폭락반등,20210325,025620,차AI헬스케어,생존,17.412855904282992,2021
3번 폭락반등,20210326,025620,차AI헬스케어,생존,23.835554172962397,2021
3번 폭락반등,20190806,025750,한솔홈데코,생존,15.5664114832536,2019
3번 폭락반등,20180703,026890,스틱인베스트먼트,생존,7.991597633136086,2018
3번 폭락반등,20190806,026890,스틱인베스트먼트,생존,33.93538461538463,2019
3번 폭락반등,20240910,026890,스틱인베스트먼트,생존,3.341963824289399,2024
3번 폭락반등,20200313,026940,부국철강,생존,34.0464705882353,2020
3번 폭락반등,20200316,026940,부국철강,생존,42.75256784968685,2020
3번 폭락반등,20200317,026940,부국철강,생존,29.373623188405787,2020
3번 폭락반등,20200319,026940,부국철강,생존,77.17486284289276,2020
3번 폭락반등,20200326,026940,부국철강,생존,20.95333333333333,2020
3번 폭락반등,20231030,028050,삼성E&A,생존,10.778798283261805,2023
3번 폭락반등,20200316,028100,동아지질,생존,27.89358490566038,2020
3번 폭락반등,20200317,028100,동아지질,생존,23.89627118644068,2020
3번 폭락반등,20200313,028260,삼성물산,생존,-1.2221052631578995,2020
3번 폭락반등,20200319,028670,팬오션,생존,47.03131221719458,2020
3번 폭락반등,20181130,029460,케이씨,생존,-11.179999999999998,2018
3번 폭락반등,20200312,029460,케이씨,생존,24.12,2020
3번 폭락반등,20200313,029460,케이씨,생존,19.554782608695646,2020
3번 폭락반등,20180718,030210,다올투자증권,생존,-6.187262569832405,2018
3번 폭락반등,20221026,030210,다올투자증권,생존,8.12163666121112,2022
3번 폭락반등,20190613,031430,신세계인터내셔날,생존,-17.923859649122804,2019
3번 폭락반등,20190614,031430,신세계인터내셔날,생존,-10.636410256410255,2019
3번 폭락반등,20200319,031820,아이티센씨티에스,생존,70.3441653418124,2020
3번 폭락반등,20200324,031820,아이티센씨티에스,생존,44.1251948051948,2020
3번 폭락반등,20181026,032560,황금에스티,생존,3.160277777777768,2018
3번 폭락반등,20181029,032560,황금에스티,생존,28.05777019340159,2018
3번 폭락반등,20190531,033180,KH 필룩스,폐지,-9.777644608912215,2019
3번 폭락반등,20190805,033180,KH 필룩스,폐지,8.20303934265172,2019
3번 폭락반등,20190806,033180,KH 필룩스,폐지,12.810851845782901,2019
3번 폭락반등,20190808,033180,KH 필룩스,폐지,-1.1293599217335166,2019
3번 폭락반등,20200313,033180,KH 필룩스,폐지,11.00939889837951,2020
3번 폭락반등,20200326,033180,KH 필룩스,폐지,31.103296403613427,2020
3번 폭락반등,20200327,033180,KH 필룩스,폐지,44.88497480873297,2020
3번 폭락반등,20211130,033180,KH 필룩스,폐지,1.3211320880364947,2021
3번 폭락반등,20241115,033240,자화전자,생존,-0.1482926829268285,2024
3번 폭락반등,20200331,033250,체시스,생존,18.511919191919183,2020
3번 폭락반등,20240123,033250,체시스,생존,-0.11750000000000083,2024
3번 폭락반등,20180619,034020,두산에너빌리티,생존,-9.510649950511384,2018
3번 폭락반등,20200319,034220,LG디스플레이,생존,26.00525564803804,2020
3번 폭락반등,20260716,034230,파라다이스,생존,-1.9720398009950264,2026
3번 폭락반등,20200319,034310,NICE,생존,41.97714285714286,2020
3번 폭락반등,20200320,034310,NICE,생존,38.458235294117635,2020
3번 폭락반등,20200324,034310,NICE,생존,24.852899022801292,2020
3번 폭락반등,20190725,035150,백산,생존,-18.043120567375887,2019
3번 폭락반등,20200319,035150,백산,생존,33.568010610079575,2020
3번 폭락반등,20200320,035150,백산,생존,40.713644617380034,2020
3번 폭락반등,20220706,036460,한국가스공사,생존,3.961534008683068,2022
3번 폭락반등,20200319,036570,NC,생존,15.720178890876559,2020
3번 폭락반등,20181108,044820,코스맥스비티아이,생존,1.4516062176165887,2018
3번 폭락반등,20220706,047050,포스코인터내셔널,생존,17.648169014084505,2022
3번 폭락반등,20241204,047050,포스코인터내셔널,생존,1.9370731707317095,2024
3번 폭락반등,20200312,047400,유니온머티리얼,생존,10.786666666666669,2020
3번 폭락반등,20200313,047400,유니온머티리얼,생존,6.491794871794868,2020
3번 폭락반등,20241206,052690,한전기술,생존,8.833051823416495,2024
3번 폭락반등,20181113,053210,스카이라이프,생존,3.814835680751175,2018
3번 폭락반등,20200319,053210,스카이라이프,생존,45.459511201629326,2020
3번 폭락반등,20200319,053690,한미글로벌,생존,52.9183606557377,2020
3번 폭락반등,20230814,055490,테이팩스,생존,-2.0115579227696436,2023
3번 폭락반등,20231024,055490,테이팩스,생존,1.2090784982935066,2023
3번 폭락반등,20200319,058730,다스코,생존,25.283700234192047,2020
3번 폭락반등,20200320,058730,다스코,생존,41.40600237247925,2020
3번 폭락반등,20200319,060980,HL홀딩스,생존,27.086101694915246,2020
3번 폭락반등,20200319,064350,현대로템,생존,56.26157303370786,2020
3번 폭락반등,20260729,064350,현대로템,생존,19.619999999999997,2026
3번 폭락반등,20181022,064960,SNT모티브,생존,3.0421556886227528,2018
3번 폭락반등,20181023,064960,SNT모티브,생존,5.395259019766333,2018
3번 폭락반등,20190802,068270,셀트리온,생존,-2.567874257513278,2019
3번 폭락반등,20190805,068270,셀트리온,생존,15.923689414483677,2019
3번 폭락반등,20190806,068270,셀트리온,생존,10.916634935826222,2019
3번 폭락반등,20211029,068270,셀트리온,생존,6.353326113898608,2021
3번 폭락반등,20231017,069460,대호에이엘,생존,-12.331917404129797,2023
3번 폭락반등,20231018,069460,대호에이엘,생존,8.700918091809186,2023
3번 폭락반등,20231019,069460,대호에이엘,생존,9.97871559633027,2023
3번 폭락반등,20231023,069460,대호에이엘,생존,18.887588932806324,2023
3번 폭락반등,20260805,069960,현대백화점,생존,-15.316247723132967,2026
3번 폭락반등,20260806,069960,현대백화점,생존,-12.680469483568078,2026
3번 폭락반등,20200319,070960,모나용평,생존,89.86446680080483,2020
3번 폭락반등,20200320,070960,모나용평,생존,101.1442914979757,2020
3번 폭락반등,20200323,070960,모나용평,생존,88.56223107569723,2020
3번 폭락반등,20241227,071320,지역난방공사,생존,-4.217169159953968,2024
3번 폭락반등,20200325,072130,유엔젤,생존,50.34749490835031,2020
3번 폭락반등,20200326,072130,유엔젤,생존,44.257262357414454,2020
3번 폭락반등,20200327,072130,유엔젤,생존,29.704808013355603,2020
3번 폭락반등,20200330,072130,유엔젤,생존,23.738566775244312,2020
3번 폭락반등,20200331,072130,유엔젤,생존,21.07806451612904,2020
3번 폭락반등,20200401,072130,유엔젤,생존,24.626756756756755,2020
3번 폭락반등,20181220,074610,이엔플러스,생존,10.214941634241251,2018
3번 폭락반등,20190514,074610,이엔플러스,생존,74.3221563342318,2019
3번 폭락반등,20190515,074610,이엔플러스,생존,57.621158301158296,2019
3번 폭락반등,20240806,077500,유니퀘스트,생존,2.3683870967741862,2024
3번 폭락반등,20181022,078520,에이블씨엔씨,생존,-10.139259259259255,2018
3번 폭락반등,20190806,079430,현대리바트,생존,6.338796992481214,2019
3번 폭락반등,20190807,079430,현대리바트,생존,0.9939130434782706,2019
3번 폭락반등,20200312,079430,현대리바트,생존,15.47388739946382,2020
3번 폭락반등,20200313,079430,현대리바트,생존,16.453333333333337,2020
3번 폭락반등,20200313,081000,일진다이아,생존,16.12911680911681,2020
3번 폭락반등,20200319,081000,일진다이아,생존,105.48740088105727,2020
3번 폭락반등,20200320,081000,일진다이아,생존,114.23228070175436,2020
3번 폭락반등,20200325,081000,일진다이아,생존,49.05560371517028,2020
3번 폭락반등,20200313,081660,미스토홀딩스,생존,12.555323383084584,2020
3번 폭락반등,20200318,081660,미스토홀딩스,생존,32.953333333333326,2020
3번 폭락반등,20200319,081660,미스토홀딩스,생존,57.81477434679334,2020
3번 폭락반등,20200312,082640,동양생명,생존,20.278333333333336,2020
3번 폭락반등,20200313,082640,동양생명,생존,28.46509394572026,2020
3번 폭락반등,20200320,082640,동양생명,생존,78.51696969696968,2020
3번 폭락반등,20200324,082640,동양생명,생존,71.76117647058824,2020
3번 폭락반등,20200325,082640,동양생명,생존,46.9403007518797,2020
3번 폭락반등,20200326,082640,동양생명,생존,16.15067729083666,2020
3번 폭락반등,20241218,082640,동양생명,생존,4.014323144104806,2024
3번 폭락반등,20200313,082740,한화엔진,생존,16.675455833726964,2020
3번 폭락반등,20200316,082740,한화엔진,생존,30.225895691609985,2020
