date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares,market
20171201,000020,동화약품,10550,250,216633,24665,119,56206,11.5703125,10450,10650,10350,2277841100,294677008500,27931470,KOSPI
20171201,000030,우리은행,15800,-400,1653341,875767,-377766,-521324,27.40625,16300,16350,15700,26225408250,10680800000000,676000000,KOSPI
20171201,000040,KR모터스,353,6,241357,-47414,399,48015,11.5703125,347,356,347,84870623,66457728560,188265520,KOSPI
20171201,000050,경방,13650,0,9273,624,-528,-136,2.109375,13650,13900,13600,127453950,374218435500,27415270,KOSPI
20171201,000060,메리츠화재,24500,-1200,164887,62698,14853,-78847,19.953125,25750,25750,24450,4072291650,2703281000000,110338000,KOSPI
20171201,000070,삼양홀딩스,102500,0,14135,-1591,4886,-3295,7.05078125,102500,103000,100500,1439195000,877837777500,8564271,KOSPI
20171201,000075,삼양홀딩스우,56100,500,1391,0,,,10.953125,56600,56600,54900,76993700,17057653800,304058,KOSPI
20171201,000080,하이트진로,23200,-500,193226,16326,18660,-35356,20.59375,23700,23700,22900,4484270100,1627099775200,70133611,KOSPI
20171201,000087,하이트진로2우B,18500,-50,999,0,,,9.9921875,18500,18550,18400,18454300,20907553000,1130138,KOSPI
20171201,000100,유한양행,224000,4004,34334,-362,1218,-352,24.453125,220000,224500,220000,7636312000,2613160704000,11665896,KOSPI
20171201,000105,유한양행우,181500,1993,108,12,-10,-1,0.0,180000,189500,174000,19349500,42868122000,236188,KOSPI
20171201,000120,CJ대한통운,152500,502,30724,-187,7723,-7531,16.21875,152500,153500,150500,4681375000,3478882460000,22812344,KOSPI
20171201,000140,하이트진로홀딩스,10150,-100,36807,513,-844,331,4.9609375,10250,10300,10000,371754650,235548664750,23206765,KOSPI
20171201,000145,하이트진로홀딩스우,9840,-90,691,0,,,19.046875,9800,9920,9770,6767470,4632770400,470810,KOSPI
20171201,000150,두산,124500,-1499,35765,7149,-4386,-2782,8.109375,126000,127000,122000,4432952000,2390064223500,19197303,KOSPI
20171201,000155,두산우,77700,-603,1396,216,152,-368,3.5390625,78000,78300,77500,108697000,342740449800,4411074,KOSPI
20171201,000157,두산2우B,77400,0,37,0,,,0.389892578125,77400,77400,77400,2863800,76292019000,985685,KOSPI
