ticker,factor,raw,adj
016250,0.26309318715740015,127700.0,33597.0
016600,12.610278372591006,934.0,11778.0
016670,27.214201183431953,1690.0,45992.0
017650,5.0,1000.0,5000.0
018000,0.8074906367041198,4005.0,3234.0
018620,3.3026262626262626,4950.0,16348.0
018680,1.1591780821917808,10950.0,12693.0
018700,3.005113636363636,3520.0,10578.0
019010,0.1,12000.0,1200.0
019550,2.0,1075.0,2150.0
019570,32.47731397459165,551.0,17895.0
019660,3.0024137931034485,2900.0,8707.0
020180,5.0,1260.0,6300.0
020400,0.100425,40000.0,4017.0
021040,5.0,973.0,4865.0
021045,10.0,1365.0,13650.0
021080,1.0,2490.0,2490.0
021880,15.0,615.0,9225.0
023600,0.8667617689015692,7010.0,6076.0
023760,1.7828200972447326,617.0,1100.0
023770,0.501937984496124,7740.0,3885.0
024740,0.8286307053941909,2410.0,1997.0
024830,1.910898379970545,6790.0,12975.0
024850,5.0,745.0,3725.0
024910,0.6185294117647059,3400.0,2103.0
025320,0.8450450450450451,4995.0,4221.0
025440,24.29673590504451,1685.0,40940.0
025900,0.2848341232227488,31650.0,9015.0
025980,0.2,28750.0,5750.0
027040,4.680672268907563,1190.0,5570.0
027580,4.491803278688525,1830.0,8220.0
028080,5.0032327586206895,4640.0,23215.0
028300,0.3979818887451488,38650.0,15382.0
029480,5.4523809523809526,1050.0,5725.0
030350,4.515005727376861,4365.0,19708.0
031860,131.24909747292418,2770.0,363560.0
031980,0.8475728155339806,25750.0,21825.0
032500,0.4831939163498099,26300.0,12708.0
032540,0.6667391304347826,4600.0,3067.0
032680,1.997150997150997,1755.0,3505.0
032685,2.0,23300.0,46600.0
032750,0.6659707724425887,9580.0,6380.0
032790,2.615468113975577,7370.0,19276.0
032800,37.48167938931298,1310.0,49101.0
032860,51.66034155597723,527.0,27225.0
032960,0.1577859778597786,13550.0,2138.0
033170,5.0,1315.0,6575.0
033230,0.7178903826266805,4835.0,3471.0
033290,0.8515769944341373,5390.0,4590.0
033310,0.7922437673130194,1805.0,1430.0
033340,1.4246153846153846,1950.0,2778.0
033540,4.962837837837838,4440.0,22035.0
033830,5.0,645.0,3225.0
034940,5.0,4635.0,23175.0
035080,5.0,3940.0,19700.0
035290,31.30490405117271,4690.0,146820.0
035620,4.332970027247956,1835.0,7951.0
035890,1.9709803921568627,1275.0,2513.0
036090,2.887179487179487,1560.0,4504.0
036480,0.10008482563619227,106100.0,10619.0
036630,9.843042071197411,618.0,6083.0
036800,0.2,22850.0,4570.0
036830,0.4796592592592593,67500.0,32377.0
037070,0.7015126050420168,5950.0,4174.0
037950,5.4721461187214615,2190.0,11984.0
038070,0.7728205128205128,11700.0,9042.0
038390,0.5,15500.0,7750.0
038530,5.421957671957672,3780.0,20495.0
038620,3.010135135135135,1480.0,4455.0
038880,10.0,3950.0,39500.0
039240,0.2,9960.0,1992.0
039610,0.7505535055350554,5420.0,4068.0
039980,4.1483443708609276,2265.0,9396.0
040350,11.159420289855072,2760.0,30800.0
040610,2.0,2935.0,5870.0
