date,ticker,name,ret3,ret10,ret20,fw5,fw60,amt20,r
20220614,084110,휴온스글로벌,-7.920792079207917,-7.370517928286857,-9.1796875,8.261942471363666,-13.014987156356012,14.89827175,-7.9338126361655785
20231024,086980,쇼박스,-5.076142131979699,-2.941176470588236,-12.20657276995305,7.63055455155379,1.63406322221787,3.5813259325,3.4346384479717758
20240805,086980,쇼박스,-6.919945725915877,-1.859799713876964,2.5411061285500747,2.6149726224803516,2.0702014881761364,8.02462993,3.4220408163265255
20240807,092070,디엔에프,-11.216216216216212,-18.88888888888889,-25.888324873096447,4.356246395055595,-2.977286671987122,8.28758885,11.387292644757434
20240513,094360,칩스앤미디어,-10.917030567685593,-3.7735849056603765,-18.400000000000006,5.981101854224406,0.7207544926369838,75.57283626,22.719014778325132
20230727,095910,에스에너지,-8.503767491926805,-17.355371900826444,-24.678777137793528,12.531906679803864,1.239826035872995,2.529954538,4.8927699530516495
20260612,096250,와이즈넛,-10.096818810511754,-21.592279855247288,-31.79433368310598,17.794094325388652,3.349455687414732,6.63234331,0.2986910197869157
20260615,096250,와이즈넛,-18.672199170124482,-31.627906976744192,-38.42931937172774,26.801119374958223,7.246621584809608,8.91066656,38.792175379426645
20220928,099750,이지케어텍,-9.045493197278908,-22.979297929792974,-27.08138048572646,9.503833915079131,-1.5305983920665045,3.34755163,-3.9509208584080877
20220614,101490,에스앤에스텍,-12.815533980582527,-11.089108910891088,-13.152804642166348,5.482619813779349,6.592571391370437,22.70563585,-7.470909090909092
20220615,101490,에스앤에스텍,-14.03162055335968,-15.533980582524276,-15.0390625,7.774847382316508,6.486229756035561,23.464163075,-10.177052154195007
20251107,101730,위메이드맥스,-8.13464235624124,-6.025824964131998,0.6144393241167334,8.715934200834766,-32.707235292501565,4.104743275,-11.362299546142204
20230727,108490,로보티즈,-10.365944734876775,-9.377831470854725,-13.051037780273123,3.644842942443484,0.7028251849658201,57.50098564100001,13.225921881562368
20230727,131370,알서포트,-9.275362318840575,-15.17615176151762,-17.63157894736842,2.7598090418654904,1.178852458806197,4.12244348,7.3232154340836
20260522,148780,비큐AI,-27.952602952602955,-36.953935067142616,-41.73735469682689,24.830809984313944,6.8107119501145,5.4687960165,-14.784189044038673
20260526,148780,비큐AI,-26.507968529352432,-35.41925190569049,-41.47791164658634,33.10313846551929,14.309599337402027,5.7031910615,-15.942604475599893
20260527,148780,비큐AI,-31.001589825119236,-36.23507805325987,-44.581005586592184,22.514973634464233,13.152908216264054,5.9070537765,-12.106267281105994
20240806,151860,KG에코솔루션,-14.710042432814706,-16.827586206896548,-20.132450331125828,12.67998515243683,1.6202465847048173,9.805798085,2.521680672268915
20240807,151860,KG에코솔루션,-9.672619047619047,-13.532763532763536,-20.02635046113307,9.997963699795289,1.4449777691345163,9.872643425,1.5294594594594517
20240905,156100,엘앤케이바이오,-10.014104372355426,-19.035532994923855,-21.813725490196077,16.811290673663525,5.033264117593782,5.18770772,11.035855572998436
20240906,156100,엘앤케이바이오,-11.285714285714288,-18.181818181818176,-24.268292682926827,12.589536249913607,4.257978704306697,5.21496324,14.850278232405891
20220624,163730,핑거,-8.571428571428575,-21.95121951219512,-24.32432432432432,8.463174425442164,0.38266919310751085,7.956079425,2.725286343612325
20241118,172670,에이엘티,-12.452830188679243,-21.79775280898877,-27.800829875518673,8.686873120733928,-3.4798258890335902,2.922255525,-14.036321839080465
20220615,182360,큐브엔터,-13.377926421404684,-21.036585365853654,-20.061728395061728,12.14498801357097,-0.8234722272090113,19.7994231,-5.330943396226414
20260513,182360,큐브엔터,-12.408759124087588,-18.840579710144922,-17.647058823529417,4.053445657731078,-0.8418440295327179,4.523354155,-17.45060931899642
20240806,205100,엑셈,-13.764988009592328,-13.14009661835749,-19.732142857142854,7.9171962742559625,1.2330904883673273,10.551457531,6.383025210084029
20220623,206640,바디텍메드,-7.887323943661972,-30.177935943060497,-29.424460431654676,20.162012431669403,2.7883656957027747,16.247445835,25.48666666666666
20230727,207760,미스터블루,-5.402843601895735,-12.456140350877199,-11.876379690949223,21.688722079891072,5.902861141923498,9.980656837,10.10247734138973
20220518,214180,헥토이노베이션,-5.413105413105413,-5.681818181818176,-9.041095890410954,2.9913629660838423,0.02115839826116436,5.00957715,1.0722935779816571
20220926,214260,라파스,-17.527386541471046,-28.201634877384198,-30.383091149273444,6.414029372946562,-1.930113108141233,12.2935755,-29.834970760233922
20220927,214260,라파스,-30.833333333333336,-43.6141304347826,-46.103896103896105,6.977625442673075,1.3963253755963747,21.2602045,-18.47036144578313
20220928,214260,라파스,-33.166666666666664,-44.84181568088032,-46.02960969044414,8.624886104072793,2.6460942783525323,23.466588525,-10.26271604938271
