date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares,market
20081103,000020,동화약품,25150,649,45630,-1860,-3170,5030,8.140625,24300,25800,24200,1138394000,140495294100,5586294,KOSPI
20081103,000040,S&T모터스,320,15,738401,63090,,-53090,0.7001953125,305,325,305,234500170,35389509760,110592218,KOSPI
20081103,000050,경방,64400,-598,4692,2102,-1623,-479,1.0498046875,67600,69800,63600,307264200,133952000000,2080000,KOSPI
20081103,000060,메리츠화재,5100,460,2718861,173293,76237,-251490,18.453125,4795,5320,4700,13590181830,631380000000,123800000,KOSPI
20081103,000070,삼양사,30600,-101,19534,-891,911,-20,4.3203125,30700,31800,30150,605727400,306553217400,10018079,KOSPI
20081103,000075,삼양사우,15500,0,120,0,0,,7.890625,15550,15550,15500,1863000,6000050000,387100,KOSPI
20081103,000100,유한양행,183000,-4500,62453,7836,-4557,-3299,21.78125,187000,191000,182000,11614980500,1759200777000,9613119,KOSPI
20081103,000105,유한양행우,124500,6502,42,0,,,4.26171875,112000,125000,112000,5084500,29405406000,236188,KOSPI
20081103,000120,대한통운,84000,0,51949,-10815,5548,5267,11.5703125,84000,85600,83300,4376291400,3374844816000,40176724,KOSPI
20081103,000140,하이트홀딩스,21650,-649,174503,52773,7447,-60220,23.984375,22550,23900,21050,3901594250,256077109300,11828042,KOSPI
20081103,000145,하이트홀딩스우,12250,250,1510,0,,,79.125,12700,12700,11850,18054000,5767422500,470810,KOSPI
20081103,000150,두산,96500,4996,183786,-28301,-50,27910,5.640625,91300,98500,90500,17588910500,2386617928000,24731792,KOSPI
20081103,000155,두산우,17050,2199,21266,2670,,-2320,10.4609375,15000,17050,13600,356315800,80678673350,4731887,KOSPI
20081103,000157,두산2우B,29250,-2550,182,0,,,0.0,31000,31000,29250,5375500,30359364750,1037927,KOSPI
20081103,000180,성창기업,12650,1650,25481,2340,-2500,160,1.08984375,12050,12650,11850,313207150,75900000000,6000000,KOSPI
20081103,000210,대림산업,36000,-400,2494543,34401,-35263,2275,38.34375,35550,38000,34500,90835599700,1252800000000,34800000,KOSPI
20081103,000215,대림산업우,13750,-600,142664,47940,-40570,-7370,38.125,14300,14600,13450,1994017600,52250000000,3800000,KOSPI
20081103,000220,유유제약,5930,140,20520,-10410,-10,9420,15.8984375,5900,6000,5810,121010600,34580498500,5831450,KOSPI
20081103,000225,유유제약1우,2995,195,30,0,,,20.546875,3000,3000,2995,89900,3394727675,1133465,KOSPI
20081103,000227,유유제약2우B,3990,320,1760,0,,,0.0,3780,3990,3780,6828100,654679200,164080,KOSPI
20081103,000230,일동제약,18250,-49,25600,7100,4690,-11790,22.3125,18700,18800,18050,470078500,91498437250,5013613,KOSPI
20081103,000240,한국타이어,13550,1250,1060684,-303113,125853,177280,33.625,12400,13750,12300,13852318700,2062173537950,152189929,KOSPI
20081103,000250,삼천당제약,1660,45,299441,32939,0,-32939,0.7900390625,1675,1690,1610,495491375,33200000000,20000000,KOSDAQ
20081103,000270,기아차,10400,-300,10817555,1917127,-1806437,-112980,13.1796875,10900,11150,10250,114705802050,3611196732000,347230455,KOSPI
20081103,000300,대유신소재,1055,135,671377,-40290,2000,38290,1.26953125,910,1055,900,655568835,48916291415,46366153,KOSPI
20081103,000320,디피아이홀딩스,5290,90,850,0,,,2.9296875,5800,5800,5020,4339500,69820652190,13198611,KOSPI
20081103,000325,디피아이홀딩스우,4250,160,380,0,,,18.5625,4050,4250,4015,1567950,787312500,185250,KOSPI
20081103,000327,디피아이홀딩스2B,5260,-40,380,0,0,,18.59375,5100,5350,5070,1953200,486760400,92540,KOSPI
20081103,000360,삼환기업,8800,100,151530,38390,24190,-62580,22.546875,8440,8900,8020,1280382500,104062596000,11825295,KOSPI
20081103,000365,삼환기업우,4690,-5,6190,1220,,-1220,33.3125,4860,4860,4500,28411300,6801409860,1450194,KOSPI
20081103,000370,한화손해보험,7390,490,814685,205550,970,-206520,4.03125,7010,7760,6930,5985100990,225226833160,30477244,KOSPI
20081103,000390,삼화페인트,2890,0,81350,-39550,40000,-450,13.2890625,2900,2990,2700,234725310,64736000000,22400000,KOSPI
20081103,000400,롯데손해보험,7070,-30,237701,-11640,-210,11850,0.1600341796875,6900,7320,6900,1694690990,297293500000,42050000,KOSPI
20081103,000420,로케트전기,4290,510,19280,0,,,0.01000213623046875,3800,4335,3800,79044050,8262093840,1925896,KOSPI
20081103,000425,로케트전우,7580,940,3760,0,,,0.0,6640,7600,6640,27582600,806337660,106377,KOSPI
20081103,000430,대원강업,1725,25,31661,1040,-1040,,4.078125,1730,1760,1655,54416475,103500000000,60000000,KOSPI
20081103,000440,중앙에너비스,24950,2299,759,143,-143,,1.650390625,22950,25000,21700,18062200,15536689350,622713,KOSDAQ
20081103,000470,그린손해보험,5260,70,90659,9300,-60,760,0.830078125,5280,5500,4810,479230420,89150088360,16948686,KOSPI
20081103,000480,조선내화,61400,1800,2959,1021,-1048,27,5.33984375,64000,68500,61400,187891000,245600000000,4000000,KOSPI
20081103,000490,대동공업,13000,200,1090,-10,10,,4.19921875,13000,13000,12700,14077000,61693346000,4745642,KOSPI
20081103,000500,가온전선,17000,1251,22230,9830,700,-10530,9.21875,15700,17000,15700,364836000,66300000000,3900000,KOSPI
20081103,000520,삼일제약,7120,-30,3170,0,,,45.875,7150,7300,7000,22716900,39160000000,5500000,KOSPI
20081103,000540,흥국쌍용화재,4410,165,109598,4336,-6616,2880,0.469970703125,4200,4430,4170,474868470,217087400880,49226168,KOSPI
20081103,000545,흥국쌍용화재우,2100,100,10890,0,,,0.0,2280,2280,1900,21196100,1612800000,768000,KOSPI
20081103,000547,흥국쌍용화재2우B,4015,520,1500,0,,,0.0,3490,4015,3490,5880000,616704000,153600,KOSPI
20081103,000590,조선선재,42950,4000,200,30,-30,,0.01000213623046875,37000,42950,37000,8122000,25770000000,600000,KOSPI
20081103,000610,제일화재,4670,240,166510,26665,-17285,-9860,3.259765625,4450,4700,4400,759901900,125036326580,26774374,KOSPI
20081103,000640,동아제약,80600,1097,98872,-14393,11610,2783,18.984375,79500,84200,79500,8089224000,826391800000,10253000,KOSPI
20081103,000650,천일고속,25100,100,2420,-10,10,,2.349609375,25000,27000,25000,62873500,35873422000,1429220,KOSPI
20081103,000660,하이닉스,11000,200,13154574,1764999,-477807,-1288632,16.9375,11000,11800,10700,146279698900,5055630690000,459602790,KOSPI
20081103,000670,영풍,293500,31001,1483,-154,78,76,1.4404296875,295000,300000,263000,423438500,540638740000,1842040,KOSPI
20081103,000680,LS네트웍스,4280,220,27760,0,,,0.0200042724609375,3910,4280,3890,113689300,337430718840,78838953,KOSPI
20081103,000685,LS네트웍스우,105500,-6997,4002,0,,,0.0,114000,115000,102000,423504000,1777253000,16846,KOSPI
20081103,000700,한진해운,16500,-100,2582883,275751,-40131,-240960,32.625,16700,18400,16500,45184091950,1441260100500,87349097,KOSPI
20081103,000720,현대건설,50000,-2198,1706698,163676,-229634,64313,9.5,51900,54500,50000,88978333250,5549918200000,110998364,KOSPI
20081103,000725,현대건설우,25000,299,770,0,,,0.2099609375,25000,26900,24600,19889000,2471400000,98856,KOSPI
20081103,000760,이화산업,3825,-120,0,0,,,0.01000213623046875,0,0,0,0,10710000000,2800000,KOSPI
20081103,000790,C&상선,205,20,25916650,226010,-45010,-245130,2.69921875,195,210,175,4972398780,40639633165,198242113,KOSPI
20081103,000800,경남기업,6100,-270,2135090,217695,-233835,11210,7.4296875,5950,6600,5900,13319457260,96372564100,15798781,KOSPI
20081103,000810,삼성화재,176500,8501,394891,-22048,5213,14561,48.15625,170000,189000,170000,71031172700,8361658730500,47374837,KOSPI
20081103,000815,삼성화재우,54800,4400,13305,-4335,7658,-3323,61.625,51000,54800,50000,714221500,174921600000,3192000,KOSPI
20081103,000830,삼성물산,40050,-499,2227506,166070,-149292,-17998,11.921875,41200,43050,40050,92453260800,6256521448200,156217764,KOSPI
20081103,000835,삼성물산우,14800,-301,30210,2820,,-2820,40.71875,15500,15800,14600,456879400,68800064400,4648653,KOSPI
20081103,000850,화천기공,29100,-900,2530,1010,-1010,,5.8515625,28500,29900,28500,74166500,64020000000,2200000,KOSPI
20081103,000860,건설화학,10100,100,45989,-5440,5440,,9.7890625,10050,10200,9900,460747000,65650000000,6500000,KOSPI
20081103,000880,한화,22900,2951,2138234,-6377,-170703,175070,13.15625,20700,22900,20550,47859679100,1716555031500,74958735,KOSPI
20081103,000885,한화우,9480,1230,4741,1070,,-1070,27.8125,8600,9480,8600,44773380,4543707120,479294,KOSPI
20081103,000890,보해양조,11250,650,5560,0,,,0.52001953125,11050,11400,10750,61783500,24778698750,2202551,KOSPI
20081103,000895,보해양조우,200500,-22501,22,0,,,0.0,197000,240000,197000,4495000,511475500,2551,KOSPI
20081103,000910,유니온,3720,485,43090,-470,5550,-5080,7.01171875,3450,3720,3450,156204250,52909188000,14222900,KOSPI
20081103,000950,전방,29900,1000,10,0,0,,0.1500244140625,29900,29900,29900,299000,50232000000,1680000,KOSPI
20081103,000970,한국주철관,2435,145,396794,29920,-30530,610,3.5390625,2300,2520,2200,949361740,55519217500,22800500,KOSPI
