date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares,market
20071101,000020,동화약품,69700,-301,24363,1157,-2776,2819,10.2578125,70000,71000,67600,1689926500,389364691800,5586294,KOSPI
20071101,000040,S&T모터스,990,-25,1524605,97440,-10,-100230,0.56005859375,1000,1035,980,1521550120,109486295820,110592218,KOSPI
20071101,000050,경방,213500,-6490,3080,-185,-110,295,0.01000213623046875,224000,224000,208500,654561500,444080000000,2080000,KOSPI
20071101,000060,메리츠화재,13000,0,1678503,-28393,9375,18318,16.546875,13400,13450,12800,21882726500,1609400000000,123800000,KOSPI
20071101,000070,삼양사,61600,-2201,38191,14128,-7188,-6940,5.890625,63800,63800,61000,2378549600,606369702400,9843664,KOSPI
20071101,000075,삼양사(1우B),32050,-51,70,0,,,7.890625,32150,32150,31400,2234500,12406555000,387100,KOSPI
20071101,000100,유한양행,200000,8006,60223,-22518,14452,8067,26.6875,194500,203500,192500,11944775500,1822032200000,9110161,KOSPI
20071101,000105,유한양행(1우B),145500,3007,310,-141,1,140,8.28125,140000,146000,140000,44346000,34365354000,236188,KOSPI
20071101,000120,대한통운,105000,-3002,5129,-1164,410,754,28.3125,108000,108000,105000,543255000,1678913670000,15989654,KOSPI
20071101,000140,하이트맥주,139000,4998,107511,-39575,30834,9121,27.40625,136000,143500,134000,15021288000,2946411912000,21197208,KOSPI
20071101,000145,하이트맥주(1우B),57300,802,1398,-400,,400,71.625,57000,58400,56300,80464000,48346588500,843745,KOSPI
20071101,000150,두산,288500,26489,116187,-27042,3986,23056,8.78125,266000,298000,262000,32488001000,6990457129000,24230354,KOSPI
20071101,000155,두산(1우B),99000,4000,4163,1105,660,-1765,14.9296875,94100,103000,94000,408456100,468456813000,4731887,KOSPI
20071101,000157,두산(2우B),98500,500,174,0,,,0.0,97700,101000,95700,17261400,102235809500,1037927,KOSPI
20071101,000180,성창기업,25000,1950,71812,-740,-550,1290,0.68994140625,23400,25250,23300,1749652500,150000000000,6000000,KOSPI
20071101,000210,대림산업,190000,-5493,211983,15657,-61893,46171,51.53125,200000,200000,187500,40492666000,6612000000000,34800000,KOSPI
20071101,000215,대림산업(1우B),85400,-1601,3815,811,-1567,756,69.25,89000,89000,84000,323939200,324520000000,3800000,KOSPI
20071101,000220,유유,17400,200,37099,7899,-15219,7320,19.75,17400,18200,17150,657736600,101467230000,5831450,KOSPI
20071101,000225,유유(1우B),7510,10,11180,-10000,,10000,17.578125,7510,7630,7510,83985900,8512322150,1133465,KOSPI
20071101,000227,유유(2우B),9150,20,1010,0,,,0.0,9130,9450,9130,9388200,1501332000,164080,KOSPI
20071101,000230,일동제약,43400,-899,3830,40,-190,150,25.546875,44300,44700,42800,167199000,217590804200,5013613,KOSPI
20071101,000240,한국타이어,18150,-750,1259950,455091,138629,-593720,39.875,18550,18700,17950,22901936500,2762247211350,152189929,KOSPI
20071101,000250,삼천당제약,2895,-40,172309,-70000,70000,,0.0200042724609375,2950,2965,2880,503598490,57900000000,20000000,KOSDAQ
20071101,000270,기아차,10150,-200,2331889,270083,-187016,-83107,19.796875,10550,10550,10150,23990073050,3524389118250,347230455,KOSPI
20071101,000300,엠앤에스,1715,-5,211005,2610,,-2610,0.01000213623046875,1720,1795,1700,365404475,68160929130,39743982,KOSPI
20071101,000320,디피아이홀딩스,12200,-149,2190,-400,420,,4.6796875,12200,12300,11600,26400000,161023054200,13198611,KOSPI
20071101,000325,디피아이홀딩스(1우B),7940,0,90,0,,,19.5625,7590,7940,7590,696200,1470885000,185250,KOSPI
20071101,000327,디피아이홀딩스(2우B),18150,2350,20474,-10,,,19.578125,15800,18150,15800,364308400,1679601000,92540,KOSPI
20071101,000360,삼환기업,28700,-1299,11173,4493,-3933,-560,28.84375,30100,30100,28700,328355100,339385966500,11825295,KOSPI
20071101,000365,삼환기업(1우B),14000,250,2660,-800,,800,37.84375,14100,14100,13650,37127500,20302716000,1450194,KOSPI
20071101,000370,한화손해보험,30700,-2750,607200,-23510,3870,19620,5.8515625,33800,33850,30000,19161480500,935651390800,30477244,KOSPI
20071101,000390,삼화페인트,3500,95,23981,-4140,11140,-7000,13.7109375,3380,3500,3365,82303150,78400000000,22400000,KOSPI
20071101,000400,대한화재,18500,-900,4779642,-10200,-38400,45050,0.219970703125,21800,22300,18000,98892424650,777925000000,42050000,KOSPI
