date,ticker,ret20,fw60,q1,su1,f20,cost
20181107,000070,-22.526146419951733,5.751044472756411,0.5796973782732141,19.005579369939444,13.463798777621072,0.8799999999999999
20210824,000860,-20.628423902776905,1.013888733835425,0.5164364722393987,4.039671597669884,4.508036064288512,1.18
20181005,001020,-26.747720364741646,5.14186798827129,0.5252719473050608,7.662313755766257,3.153526970954368,1.18
20231019,001060,-26.817353262850897,2.377081305248093,0.49070580800802494,4.603386161016935,0.17107469121018237,0.48
20231023,001060,-34.8792678984408,3.0308556937737556,0.635953367663152,4.319524523190288,11.6429836794693,0.48
20241114,001200,-27.87456445993032,4.136254379463961,0.6211785907089376,4.73714727754917,-14.35483870967742,0.6799999999999999
20211005,001380,-24.62283479232632,14.837846367750107,0.06838546716975065,4.450826138899534,6.42451198418581,1.18
20211130,001380,-28.87449754354623,5.087167842494954,0.4121278729638445,3.120277978234778,14.611727416798725,1.18
20241115,001820,-23.098995695839307,2.138319391554444,0.29419730751908935,4.201550209741008,1.3035381750465591,0.8799999999999999
20220926,003160,-24.42052980132451,2.056947176052579,0.30586141816705004,4.063465628636783,-0.9857612267250793,1.18
20220927,003160,-25.082508250825086,3.8180367918569504,0.36153989671885517,3.8594110185096775,0.22026431718060735,1.18
20190807,003240,-21.703703703703702,2.2467970724438664,0.6951037981977367,3.8781431334622827,3.370786516853941,1.18
20220919,003520,-22.630834512022634,1.005113421674512,0.5254383492730464,3.0684233762508484,-5.667276051188297,1.18
20200326,004270,-35.205163235501956,2.404472612463522,0.6706341481320025,3.270670723801006,15.789473684210531,0.6799999999999999
20221013,004490,-32.45283018867925,4.84071051368219,0.6321585015613196,3.4259314136376853,12.672176308539939,0.8799999999999999
20190325,004540,-34.946908182386004,1.2797314372585282,0.4645248418248113,32.078719497083036,26.068170907345166,1.18
20240806,004560,-21.896551724137936,2.0077806539083474,0.3019407887647709,3.436566292573572,2.0239880059969906,0.8799999999999999
20200313,004710,-39.656740168220054,2.534902478277881,0.685447300465506,3.4075541169599766,0.0,0.6799999999999999
20181029,005680,-22.388059701492537,2.959218389278771,0.2853065928108968,6.47690273004198,20.297029702970292,1.18
20241115,006260,-25.3781512605042,2.262204497920013,0.35902785315531244,3.118997132556895,7.954545454545459,0.38
20181226,006490,-27.245053272450537,2.103514864571572,0.4439358306105817,9.498851568898875,8.324974924774331,0.38
20181031,007210,-29.970326409495552,1.4095040614766186,0.6016193035342849,3.652284408465795,-7.157894736842108,1.18
20200318,007540,-33.59173126614987,1.0955245271546763,0.34792992609422596,3.5777882352941175,31.558185404339255,1.18
20220926,009180,-20.3030303030303,1.497819099517224,0.058229226238017885,3.9030004103589286,-4.97131931166348,1.18
20220624,009410,-20.94367988897884,20.4852976942249,0.6019227196287951,4.8785360054831735,-2.44698205546493,1.18
20240808,009470,-30.714285714285715,1.6384242391403316,0.3272625575749247,3.8769525609245217,-23.368421052631582,0.48
20181030,011000,-31.349782293178517,3.2048569446442325,0.352973942404944,6.0416843297441964,13.926174496644306,0.8799999999999999
20211027,011200,-29.947916666666664,1.0081180615602003,0.6720282101905092,3.6260869244515628,-5.303030303030298,0.38
20190807,011690,-39.64932126696833,21.28488762539711,0.6520899109372791,24.55447518327843,28.53482413230841,1.18
20200224,011690,-45.12321391592462,16.285183644390294,0.6054880941067499,10.750371134953305,-56.85388422638261,1.18
20190806,011760,-21.5311004784689,1.2826888135754502,0.4855966170854638,4.990083532245102,12.424242424242426,0.8799999999999999
20260730,0120G0,-30.816326530612248,4.962960085677345,0.24009318426617585,3.512276337491081,60.703812316715535,0.8799999999999999
20200313,012610,-38.58632676709154,2.710859579636775,0.693214600967443,6.429918700878859,15.370370370370367,0.6799999999999999
20220310,013360,-27.490542244640604,3.4558113093469074,0.21463383635419916,4.811235689362277,80.55555555555556,0.6799999999999999
20220311,013360,-26.54545454545455,2.9445312385743425,0.2566995292137117,3.775159364360244,68.48874598070739,0.48
20230926,014710,-21.920668058455117,1.5120602814524535,0.4819239993108043,3.690745823749856,-4.533333333333333,1.18
20241105,014710,-25.575101488497975,1.1098563415036515,0.08549909954173991,10.772054496263074,-14.71103327495622,0.8799999999999999
20220303,015020,-32.49999999999999,2.5916827757266345,0.3937049402414178,4.514329539750737,23.61963190184049,0.6799999999999999
20220308,015020,-38.427947598253276,2.768085664837625,0.4745886442870265,3.1797150559090404,80.8695652173913,0.6799999999999999
20220310,015020,-40.97995545657016,6.589798573801269,0.5404428176252193,4.60152364261719,46.24060150375939,0.6799999999999999
20181025,015260,-26.37830569251457,8.150159658179474,0.3349723925522991,4.423015222273716,-6.74362089914945,0.8799999999999999
20181030,015260,-39.86307420494699,7.332666448603138,0.4332212788918944,5.960502088292092,17.405643092707955,0.8799999999999999
20200325,015860,-43.939393939393945,2.24900375721911,0.45489641715737,3.5768711870390018,49.19028340080971,0.8799999999999999
20241028,017040,-25.112359550561802,3.0572273962097927,0.1244969390963975,3.218607934704116,16.865671641791046,1.18
20241031,017040,-21.198156682027648,4.331613210161411,0.13066378979348814,4.567922396850735,16.129032258064523,1.18
20200331,017550,-28.783382789317503,3.0005244202294103,0.1960401447555625,3.0677004300997894,24.152542372881356,0.8799999999999999
20200401,017550,-27.485380116959067,2.8908696838109855,0.22098778733007401,3.2314422751690337,23.983739837398367,0.8799999999999999
20260804,020000,-27.921225382932167,9.99022974565635,0.597954989647728,9.831470218295022,,0.6799999999999999
20200326,025620,-36.95697273972034,5.146797463737185,0.5768096073925139,3.04025345557886,26.379417234965906,0.8799999999999999
20190806,025750,-21.641791044776117,14.836756488366772,0.31914042805346976,3.63201510597771,16.7464114832536,1.18
20200313,026940,-44.8170731707317,3.332813994329889,0.32533393646795844,3.140173091237207,34.926470588235304,0.8799999999999999
20231030,028050,-22.33333333333334,2.2088367228174017,0.6290985071421707,5.489769114797731,11.158798283261806,0.38
20200324,031820,-38.14691151919867,3.957547807330871,0.5348218325575536,4.070477984745814,44.8051948051948,0.6799999999999999
20241115,033240,-22.592825676526118,2.932115998673902,0.6173374828401601,10.630523796297899,0.7317073170731714,0.8799999999999999
20200331,033250,-20.183908045977017,1.8212829602646086,0.3107928296949736,4.0121999605554715,19.191919191919183,0.6799999999999999
20241204,047050,-20.743639921722114,1.5904574124734,0.27942899135238203,5.996492888593113,2.3170731707317094,0.38
20200313,047400,-33.684210526315795,1.8857064862720676,0.6034055969230797,3.0080370624986967,7.371794871794868,0.8799999999999999
20231024,055490,-20.192307692307686,6.408501069062224,0.43905640286566316,3.6014892919100068,2.3890784982935065,1.18
20231017,069460,-35.78947368421053,11.149175060347652,0.6983023898233222,12.672192139057778,-11.651917404129797,0.6799999999999999
20200330,072130,-27.184466019417474,3.6092635356705864,0.3046682153182638,3.7977306213313793,24.91856677524431,1.18
20200401,072130,-31.554524361948953,3.5351850963150917,0.37760415990590873,4.736146872414354,25.506756756756754,0.8799999999999999
20181220,074610,-39.17159763313609,6.601317181563349,0.6150291627264105,4.271400641206915,10.89494163424125,0.6799999999999999
20240806,077500,-21.440536013400337,2.2254671128253136,0.051567447917285,3.402201097317453,3.548387096774186,1.18
20240806,092220,-23.57846853677028,4.314809137234332,0.3084772344398354,3.5034995173079575,0.7056451612903247,0.8799999999999999
20181029,102460,-32.232991075712505,3.3587770831087638,0.3526962564504312,4.084306606265667,25.913522363622832,1.18
20181224,102460,-21.159643004905725,2.67328238025344,0.6729541866966632,3.048544205773256,14.665746703465189,1.18
20240820,119650,-63.07541625857003,1.8259354463539583,0.5812946544839437,24.701182624623456,30.208333333333325,1.18
20200325,136490,-33.16391359593393,4.490867135679704,0.5842215972077288,11.458224664107378,45.31835205992509,1.18
20181022,214420,-24.220358929096797,3.427462072288318,0.56904410745601,3.2577238746903476,11.881188118811892,1.18
20260715,217590,-33.29747175901022,2.1531601630683532,0.31143229484277585,7.240659268571792,15.049342105263165,0.48
20181101,267260,-36.84003022636922,2.478054383951371,0.6635959614441711,4.081898535015053,22.499225766491172,0.8799999999999999
20231026,267270,-35.562913907284766,5.623761894560572,0.6193500239155263,3.787870797416204,5.241521068859201,0.48
20221013,400760,-21.763085399449032,1.0618493716832182,0.6899558949301273,5.358787104041615,-12.637045585689554,1.18
20241111,456040,-22.715736040609137,5.794029389017788,0.5054132018146844,4.651150230383635,-3.166666666666662,0.8799999999999999
