date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares,market
20110201,000020,동화약품,4750,-65,65223,19457,-15280,-1550,2.9609375,4830,4835,4720,309541140,132674482500,27931470,KOSPI
20110201,000040,S&T모터스,700,-4,311690,80,,-80,2.609375,702,711,692,218437010,83538965300,119341379,KOSPI
20110201,000050,경방,120500,-496,774,41,-4,-37,1.23046875,121000,122000,119500,93238000,250640000000,2080000,KOSPI
20110201,000060,메리츠화재,10400,0,1074453,217697,-157476,-45891,13.3125,10500,10800,10300,11338888200,1287520000000,123800000,KOSPI
20110201,000070,삼양사,65000,998,20209,6031,-9455,3184,9.390625,64500,65700,64100,1305864600,651175135000,10018079,KOSPI
20110201,000075,삼양사우,25950,0,0,0,,,7.76171875,0,0,0,0,10045245000,387100,KOSPI
20110201,000080,진로,32450,-101,22747,-1443,-5147,6590,7.1484375,32250,32700,32150,735419150,1314072582350,40495303,KOSPI
20110201,000100,유한양행,150000,-497,24540,11811,-6423,-3161,41.96875,150500,152500,150000,3702273000,1672881900000,11152546,KOSPI
20110201,000105,유한양행우,131500,-994,10,0,,,5.0,133000,133000,131500,1326500,31058722000,236188,KOSPI
20110201,000120,대한통운,113500,2498,72578,-9892,7850,2144,2.619140625,111500,115500,109000,8164665500,2589201044000,22812344,KOSPI
20110201,000140,하이트홀딩스,16650,-550,40951,9370,500,-10370,6.44140625,17100,17200,16650,687744650,386392637250,23206765,KOSPI
20110201,000145,하이트홀딩스우,12100,-200,720,0,,,91.6875,12550,12550,11750,8654000,5696801000,470810,KOSPI
20110201,000150,두산,164000,-3006,138220,-9187,23421,-11854,14.28125,168500,168500,162500,22726283500,4106988204000,25042611,KOSPI
20110201,000155,두산우,45500,-749,1221,680,50,-730,6.921875,46250,46250,45200,55590000,215300858500,4731887,KOSPI
20110201,000157,두산2우B,46500,0,0,0,,,0.89013671875,0,0,0,0,48263605500,1037927,KOSPI
20110201,000180,성창기업지주,12000,-49,10593,-460,,460,2.689453125,11850,12100,11850,126967500,72000000000,6000000,KOSPI
20110201,000210,대림산업,124500,0,254134,53564,-32365,-13762,41.71875,125000,126000,121500,31459133500,4332600000000,34800000,KOSPI
20110201,000215,대림산업우,34850,-101,8902,2200,-2240,-10,20.6875,34950,35250,34350,309267850,132430000000,3800000,KOSPI
20110201,000220,유유제약,6450,0,10100,600,,-550,10.296875,6400,6500,6360,64808600,37612852500,5831450,KOSPI
20110201,000225,유유제약1우,2875,-35,7990,0,,,18.765625,2905,2910,2865,23079750,3258711875,1133465,KOSPI
20110201,000227,유유제약2우B,6520,140,40,0,,,0.0,6300,6520,6300,256400,1069801600,164080,KOSPI
20110201,000230,일동제약,38900,-199,3190,1350,-470,-400,14.90625,38500,39400,38500,124399000,195029545700,5013613,KOSPI
20110201,000240,한국타이어,27900,249,1174293,135043,17567,-152830,42.59375,27800,28100,27200,32448004700,4246099019100,152189929,KOSPI
20110201,000250,삼천당제약,2065,5,27941,34,,-34,0.66015625,2085,2085,2035,57366750,41300000000,20000000,KOSDAQ
20110201,000270,기아차,55200,498,4071942,298206,246850,-571332,28.09375,54900,56200,54000,225532975500,21973778364000,398075695,KOSPI
20110201,000300,대유신소재,2130,60,628500,20450,,-21140,0.830078125,2100,2150,2085,1323742550,115907438940,54416638,KOSPI
20110201,000320,노루홀딩스,6030,30,49329,8406,-13706,1950,1.48046875,6050,6050,5990,296086470,79587624330,13198611,KOSPI
20110201,000325,노루홀딩스우,6740,90,2151,0,,,1.1396484375,6720,6760,6660,14398340,1248585000,185250,KOSPI
20110201,000327,노루홀딩스2우B,9060,220,70,0,,,1.259765625,8630,9120,8630,626500,838412400,92540,KOSPI
20110201,000360,삼환기업,10300,-350,53690,17050,-20160,3090,9.0,10350,10650,10250,559005000,121800538500,11825295,KOSPI
20110201,000365,삼환기업우,4935,-10,2850,0,,,13.2109375,4935,4940,4925,14042400,7156707390,1450194,KOSPI
20110201,000370,한화손해보험,9730,150,99430,6170,50,-320,1.51953125,9580,9870,9450,968089600,474229642950,48738915,KOSPI
20110201,000390,삼화페인트,4115,25,3141,40,-40,,12.4921875,4090,4150,4085,12870915,92176000000,22400000,KOSPI
