date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares,market
20150102,000020,동화약품,5530,-40,48783,-1786,0,1786,5.01953125,5450,5570,5450,268704720,154461029100,27931470,KOSPI
20150102,000030,우리은행,9790,-210,2918197,933261,-998631,85223,18.484375,10000,10000,9760,28667753810,6620765252090,676278371,KOSPI
20150102,000040,KR모터스,1045,10,1003392,77465,-5944,-61987,16.15625,1025,1075,1015,1053054425,124711741055,119341379,KOSPI
20150102,000050,경방,187500,5497,2755,254,-163,-91,1.3603515625,183000,190000,178000,508883500,514036312500,2741527,KOSPI
20150102,000060,메리츠화재,12600,149,222359,-52425,43589,17537,13.9375,12500,12700,12500,2804823100,1335133800000,105963000,KOSPI
20150102,000070,삼양홀딩스,89800,99,6173,-1235,-721,1956,8.7109375,87800,90300,87500,551446700,769071535800,8564271,KOSPI
20150102,000075,삼양홀딩스우,40950,0,0,0,,,17.234375,0,0,0,0,12451175100,304058,KOSPI
20150102,000080,하이트진로,22600,-651,184419,15122,5000,-20105,16.546875,23100,23100,22350,4174140100,1585019608600,70133611,KOSPI
20150102,000087,하이트진로2우B,18000,0,60,0,,,20.4375,18100,18100,18000,1083000,20342484000,1130138,KOSPI
20150102,000100,유한양행,169000,-492,13301,-1062,1679,-608,25.359375,168500,171000,168500,2256886500,1884780274000,11152546,KOSPI
20150102,000105,유한양행우,91800,101,0,0,,,0.0,0,0,0,0,21682058400,236188,KOSPI
20150102,000120,CJ대한통운,187500,-8507,83721,28928,-29706,-737,10.6015625,191500,194000,183500,15600785500,4277314500000,22812344,KOSPI
20150102,000140,하이트진로홀딩스,11950,-250,18021,4276,21,-5297,6.01953125,12300,12350,11850,216859900,277320841750,23206765,KOSPI
20150102,000145,하이트진로홀딩스우,8840,-70,996,0,,,40.09375,9110,9110,8840,8828830,4161960400,470810,KOSPI
20150102,000150,두산,101500,-1998,56857,4615,-14215,9213,10.3984375,103500,104000,100500,5788060500,2158995132000,21270888,KOSPI
20150102,000155,두산우,59800,298,2860,-15,,15,7.140625,59600,59900,59500,170262500,263782225200,4411074,KOSPI
20150102,000157,두산2우B,61400,2801,0,0,,,0.0,0,0,0,0,60521059000,985685,KOSPI
20150102,000180,성창기업지주,19250,-149,5638,-288,,218,1.73046875,19200,19350,19100,108037250,111171830000,5775160,KOSPI
20150102,000210,대림산업,64500,-1303,221293,88079,-81138,-8307,29.140625,65500,65500,63600,14222237300,2244600000000,34800000,KOSPI
20150102,000215,대림산업우,24900,-351,2697,-477,419,58,23.59375,25100,25350,24900,67875300,94620000000,3800000,KOSPI
20150102,000220,유유제약,7630,-20,17751,-1806,,1806,3.30078125,7650,7660,7510,134898040,45664924340,5984918,KOSPI
20150102,000225,유유제약1우,3815,10,949,0,,,16.703125,3805,3825,3790,3601470,4324168975,1133465,KOSPI
20150102,000227,유유제약2우B,6900,150,79,0,,,0.0,6750,6900,6750,537420,1132152000,164080,KOSPI
20150102,000230,일동제약,15100,50,24626,2833,-1272,-1557,12.9609375,15250,15250,14950,370393650,378527781500,25068065,KOSPI
20150102,000240,한국타이어월드와이드,24550,100,131539,-54579,27838,27382,5.8515625,24100,24800,24100,3223336250,2283645247150,93020173,KOSPI
20150102,000250,삼천당제약,10050,250,396544,5805,8247,-16397,7.109375,9890,10200,9870,3984683590,211581715350,21052907,KOSDAQ
20150102,000270,기아차,52300,0,616867,86598,-211391,-17110,37.03125,51600,52600,51600,32125476100,21200503048100,405363347,KOSPI
20150102,000300,대유신소재,1260,30,258646,-5603,,5453,4.16015625,1240,1265,1230,323552710,111031862760,88120526,KOSPI
20150102,000320,노루홀딩스,25200,100,12820,706,-413,-293,1.3203125,24650,25250,24400,317339300,332604997200,13198611,KOSPI
20150102,000325,노루홀딩스우,15900,1200,879,0,,,2.0703125,14650,15900,14500,13384400,2945475000,185250,KOSPI
20150102,000327,노루홀딩스2우B,25900,2301,133,0,,,1.0,23550,25900,22850,3193900,2396786000,92540,KOSPI
20150102,000360,삼환기업,1475,-10,38791,173,,-173,7.12890625,1520,1520,1430,57357065,13080351625,8868035,KOSPI
20150102,000365,삼환기업우,1080,5,14218,0,,,0.6201171875,1040,1080,1040,14885195,1174428720,1087434,KOSPI
20150102,000370,한화손해보험,4650,55,251982,210492,-42297,-12514,3.05078125,4595,4660,4555,1155288695,421935954750,90738915,KOSPI
20150102,000390,삼화페인트,15100,249,247056,-28111,25543,1595,14.03125,14650,15500,14400,3711424600,338240000000,22400000,KOSPI
20150102,000400,롯데손해보험,2695,-20,62926,-4438,-101,-274,10.3984375,2700,2740,2690,170584620,181319600000,67280000,KOSPI
20150102,000420,,259,0,0,,,,1.8896484375,0,0,0,0,15311892743,59119277,KOSPI
20150102,000425,,1305,0,0,,,,2.119140625,0,0,0,0,1388219850,1063770,KOSPI
20150102,000430,대원강업,5960,-40,21340,9431,-7022,-3709,2.0,6000,6030,5910,127032770,369520000000,62000000,KOSPI
20150102,000440,중앙에너비스,23100,-151,209,24,,-24,0.029998779296875,23500,23500,22950,4852400,28769340600,1245426,KOSDAQ
20150102,000480,조선내화,115500,495,855,96,-141,45,3.240234375,114000,117000,114000,98910500,462000000000,4000000,KOSPI
20150102,000490,대동공업,9880,30,120564,-82,,30,1.8798828125,9710,9900,9710,1192708910,234434714800,23728210,KOSPI
20150102,000500,가온전선,24000,-450,3025,1014,-414,-600,5.69921875,24450,24450,23750,72261500,99848328000,4160347,KOSPI
20150102,000520,삼일제약,5510,-70,4027,0,,,2.939453125,5600,5600,5470,22177850,30305000000,5500000,KOSPI
20150102,000540,흥국화재,3750,65,37576,23800,-4303,-722,0.56982421875,3685,3800,3685,141048935,240909918750,64242645,KOSPI
20150102,000545,흥국화재우,2410,130,134,0,,,0.0,2290,2420,2290,317540,1850880000,768000,KOSPI
20150102,000547,흥국화재2우B,6490,180,1178,1,,,0.0,6230,6500,6150,7415640,996864000,153600,KOSPI
20150102,000590,CS홀딩스,81300,-2196,3059,-101,,-99,2.529296875,83200,83300,81300,250298700,93859386600,1154482,KOSPI
20150102,000640,동아쏘시오홀딩스,120000,-1494,4806,1367,-189,-1204,19.953125,120500,121500,119500,578869500,537790920000,4481591,KOSPI
20150102,000650,천일고속,51700,400,201,-44,,59,0.040008544921875,51600,51900,50900,10333700,73890674000,1429220,KOSPI
20150102,000660,SK하이닉스,47750,0,1155944,243833,-199017,-46369,49.90625,47950,48400,47650,55452973972,34762112928750,728002365,KOSPI
20150102,000670,영풍,1250000,12009,720,-97,86,17,2.029296875,1215000,1267000,1215000,902246000,2302550000000,1842040,KOSPI
20150102,000680,LS네트웍스,3990,-100,64031,16285,0,-16485,0.509765625,4130,4130,3970,256618635,309768294360,77636164,KOSPI
20150102,000687,LS네트웍스전환상환2우B,4645,55,170,0,,,0.1600341796875,4585,4645,4585,780010,5398275005,1162169,KOSPI
20150102,000700,유수홀딩스,9590,1250,1720106,-246367,249753,-21237,6.609375,8500,9590,8470,15907249980,249740977080,26041812,KOSPI
20150102,000720,현대건설,40950,-1149,422447,128234,-111383,-13903,23.203125,41950,42100,40700,17374670300,4560018576750,111355765,KOSPI
20150102,000725,현대건설우,31100,-1848,487,-10,10,,6.23046875,33600,33600,31100,15287200,3074421600,98856,KOSPI
20150102,000760,이화산업,13400,-250,451,54,-17,-37,0.0200042724609375,14600,14600,13100,6083400,37520000000,2800000,KOSPI
20150102,000800,경남기업,4475,-335,359491,-12979,,11076,0.4599609375,4650,4650,4310,1599605350,160218997800,35803128,KOSPI
20150102,000810,삼성화재,285000,2486,47931,-3222,-530,2878,52.09375,282500,287000,279500,13634494500,13501828545000,47374837,KOSPI
20150102,000815,삼성화재우,169000,1507,2057,75,502,-581,61.8125,168000,169500,165500,344130500,539448000000,3192000,KOSPI
20150102,000830,삼성물산,60700,-799,650102,64461,-261280,193635,27.5625,61000,61200,60000,39326841400,9482418274800,156217764,KOSPI
20150102,000835,삼성물산우,33600,-1851,30383,13591,-14299,707,29.046875,34850,35300,33300,1028302400,156194740800,4648653,KOSPI
20150102,000850,화천기공,65900,1197,1424,211,181,-407,13.609375,64700,66400,64100,93318300,144980000000,2200000,KOSPI
