R,date,ticker,name,y,r,hold,k60
D1,20200316,060370,LS마린솔루션,2020,49.844503311258286,20,False
D1,20200317,060370,LS마린솔루션,2020,38.36803714647532,20,False
D1,20200319,060370,LS마린솔루션,2020,91.18365688487584,20,False
D1,20200320,060370,LS마린솔루션,2020,96.08944444444444,20,False
D1,20200324,060370,LS마린솔루션,2020,82.10499756453969,20,False
D1,20200325,060370,LS마린솔루션,2020,63.93318477251625,20,False
D1,20200402,060370,LS마린솔루션,2020,31.734665681566312,20,False
D1,20200319,060480,국일신동,2020,60.64266009852218,20,False
D1,20200320,060480,국일신동,2020,60.81524940617578,20,False
D1,20181026,060560,HC홈센타,2018,-1.48,20,False
D1,20181030,060560,HC홈센타,2018,21.7613178984862,20,False
D1,20181101,060560,HC홈센타,2018,3.812259083728279,20,False
D1,20190805,060570,드림어스컴퍼니,2019,12.601632653061216,20,False
D1,20190729,060590,씨티씨바이오,2019,-5.451119133574008,20,False
D1,20181031,060720,KH바텍,2018,27.54255639097744,20,False
D1,20181101,060720,KH바텍,2018,24.230014947683102,20,False
D1,20240806,061970,LB세미콘,2024,-6.648849069607163,20,False
D1,20200319,063570,NICE인프라,2020,52.45408521303259,20,False
D1,20181030,064240,홈캐스트,2018,5.24612612612613,20,False
D1,20181031,064240,홈캐스트,2018,2.6104013961605697,20,False
D1,20200316,064240,홈캐스트,2020,34.82952380952381,20,False
D1,20200317,064240,홈캐스트,2020,18.10762886597938,20,False
D1,20200319,064240,홈캐스트,2020,77.60787878787878,20,False
D1,20200320,064240,홈캐스트,2020,78.91259259259257,20,False
D1,20181030,064260,다날,2018,14.336637478108585,20,False
D1,20220705,064290,인텍플러스,2022,1.977142857142847,20,False
D1,20241114,064290,인텍플러스,2024,-7.10248995983936,20,False
D1,20241122,064290,인텍플러스,2024,2.942869471413171,20,False
D1,20241125,064290,인텍플러스,2024,1.6032476875642279,20,False
D1,20190806,064550,바이오니아,2019,15.73311475409837,20,False
D1,20190807,064550,바이오니아,2019,14.942764227642282,20,False
D1,20200319,064760,티씨케이,2020,52.08566077003122,20,False
D1,20181011,065060,지엔코,2018,-12.018671673661737,20,False
D1,20181029,065060,지엔코,2018,55.530554257804205,20,False
D1,20181030,065060,지엔코,2018,44.31524342473419,20,False
D1,20181031,065060,지엔코,2018,25.774541620983385,20,False
D1,20181101,065060,지엔코,2018,20.225324209296506,20,False
D1,20181106,065060,지엔코,2018,27.791212373191414,20,False
D1,20190729,065060,지엔코,2019,1.4989238196161527,20,False
D1,20181030,065420,에스아이리소스,2018,-6.08210930009588,20,False
D1,20211006,065530,와이어블,2021,2.4583561643835607,20,False
D1,20190805,066130,하츠,2019,16.94966194111233,20,False
D1,20190806,066130,하츠,2019,22.049411764705887,20,False
D1,20200313,066130,하츠,2020,11.562980561555072,20,False
D1,20181030,066590,스모트로닉,2018,-0.6026074895977809,20,False
D1,20181211,066590,스모트로닉,2018,21.932499999999994,20,False
D1,20181011,066620,국보디자인,2018,10.629375,20,False
D1,20181012,066620,국보디자인,2018,4.650268199233723,20,False
D1,20181030,066620,국보디자인,2018,20.88842105263157,20,False
D1,20190805,066700,테라젠이텍스,2019,22.687595818815325,20,False
D1,20190806,066700,테라젠이텍스,2019,26.820000000000004,20,False
D1,20190807,067080,대화제약,2019,12.182068965517239,20,False
D1,20240805,067310,하나마이크론,2024,-10.109101283880172,20,False
D1,20200313,067390,아스트,2020,-5.71870967741935,20,False
D1,20200319,067390,아스트,2020,49.432500000000005,20,False
D1,20200320,067390,아스트,2020,72.91310344827586,20,False
D1,20200323,067390,아스트,2020,62.67932203389831,20,False
D1,20200325,067390,아스트,2020,20.106093552465236,20,False
D1,20200326,067390,아스트,2020,15.996574307304783,20,False
D1,20230710,067390,아스트,2023,-38.502900763358774,20,False
D1,20230816,067390,아스트,2023,172.73171171171174,20,False
D1,20230821,067390,아스트,2023,191.75308270676695,20,False
D1,20181029,068760,셀트리온제약,2018,23.0245045045045,20,False
D1,20181101,068760,셀트리온제약,2018,14.851961242281977,20,False
D1,20190805,068760,셀트리온제약,2019,15.095509286324585,20,False
D1,20190806,068760,셀트리온제약,2019,8.54450350589914,20,False
D1,20181029,068790,DMS,2018,24.026493506493498,20,False
