date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares,market
20180402,000020,동화약품,12050,-200,201636,,-310,-36302,11.57,12350,12350,11850,,336574213500,27931470,KOSPI
20180402,000040,KR모터스,33385,-405,5579,,0,19788,26.54,33965,34265,33270,,68263010190,119759667,KOSPI
20180402,000050,경방,14000,-50,24748,,597,-819,2.29,14000,14600,13950,,383813780000,27415270,KOSPI
20180402,000070,삼양홀딩스,65529,134,10624,,1329,-1320,7.42,64928,66596,64928,,841011412200,8564271,KOSPI
20180402,000080,하이트진로,22600,150,136625,,-12534,21547,18.52,22350,22850,22300,,1585019608600,70133611,KOSPI
20180402,000087,하이트진로2우B,17600,0,1946,,-791,0,10.0,17650,17650,17300,,19890428800,1130138,KOSPI
20180402,000100,유한양행,34253,153,261344,,5156,-6970,23.93,33789,34712,33789,,2722685942000,12209354,KOSPI
20180402,000105,유한양행우,30380,238,87,,0,0,0.0,29586,30377,29586,,45348096000,236188,KOSPI
20180402,000120,CJ대한통운,138000,500,71402,,2561,4408,17.59,138500,142000,137500,,3148103472000,22812344,KOSPI
20180402,000140,하이트진로홀딩스,9700,-40,4935,,15,426,4.75,9800,9800,9700,,225105620500,23206765,KOSPI
20180402,000145,하이트진로홀딩스우,9070,0,417,,0,0,2.37,9070,9070,9000,,4270246700,470810,KOSPI
20180402,000150,두산,80743,-3151,69755,,-13410,3158,8.36,83500,84287,79955,,1967795307500,19198003,KOSPI
20180402,000155,두산우,61877,87,2469,,22,78,3.15,61876,62222,61530,,315832898400,4411074,KOSPI
20180402,000157,두산2우B,56409,-157,53,,0,0,0.02,56487,56487,56015,,70772183000,985685,KOSPI
20180402,000180,성창기업지주,13775,-25,16941,,472,-13067,3.83,13800,13900,13625,,192165658000,69751600,KOSPI
20180402,000210,DL,66235,-994,94530,,-32262,393,31.4,66957,67319,65783,,2550840000000,34800000,KOSPI
20180402,000215,DL우,24912,215,3139,,0,1893,15.29,24868,24997,24396,,110200000000,3800000,KOSPI
20180402,000220,유유제약,8954,-415,264034,,-2007,9287,0.58,9446,9498,8927,,109858125750,6368587,KOSPI
20180402,000225,유유제약1우,4175,-105,10523,,0,-898,5.24,4280,4280,4175,,9464432750,1133465,KOSPI
20180402,000227,유유제약2우B,10157,-278,2297,,0,0,0.25,10435,10435,10081,,3298008000,164080,KOSPI
20180402,000230,일동홀딩스,13556,-91,5361,,-4,-381,2.49,13646,13783,13463,,155780895600,10490296,KOSPI
20180402,000240,한국앤컴퍼니,18550,-100,43851,,-12339,6313,9.23,18450,18900,18450,,1725524209150,93020173,KOSPI
20180402,000270,기아,31200,200,877141,,-136015,50221,37.89,31050,31350,30950,,12647336426400,405363347,KOSPI
20180402,000300,DH오토넥스,12267,-140,10127,,28,-41503,1.71,12441,12530,12163,,62036850304,88120526,KOSPI
20180402,000320,노루홀딩스,15100,-50,8925,,-3010,1433,2.49,15100,15350,15000,,200696380100,13291151,KOSPI
20180402,000325,노루홀딩스우,17550,-900,1036,,0,0,0.35,18500,18500,17550,,3251137500,185250,KOSPI
20180402,000370,한화손해보험,8350,-250,260638,,-7716,-47190,11.1,8520,8540,8270,,974769940250,116738915,KOSPI
20180402,000390,SP삼화,6990,30,23198,,-276,-704,10.6,6880,7070,6880,,184806869490,26438751,KOSPI
20180402,000400,롯데손해보험,3090,-95,368287,,-98741,28567,10.19,3190,3210,3080,,414925200000,134280000,KOSPI
20180402,000430,대원강업,4730,100,92044,,466,2173,1.65,4945,4945,4650,,293260000000,62000000,KOSPI
20180402,000480,CR홀딩스,8410,-70,3,,-1,1,3.16,8420,8430,8410,,336400000000,4000000,KOSPI
20180402,000490,대동,7170,-200,63182,,-13467,15865,2.75,7370,7440,7160,,170131265700,23728210,KOSPI
20180402,000500,가온전선,10938,137,11027,,-90,-331,5.12,10984,11144,10869,,99224275950,4160347,KOSPI
20180402,000520,삼일제약,15309,612,2136140,,6003,10695,1.79,14608,16402,14412,,192500000000,5500000,KOSPI
20180402,000540,흥국화재,5900,-270,160685,,-30121,845,2.38,6170,6170,5790,,379031605500,64242645,KOSPI
20180402,000545,흥국화재우,5460,-60,4459,,0,0,0.13,5450,5540,5370,,4193280000,768000,KOSPI
20180402,000590,CS홀딩스,75900,-100,87,,-3,0,1.52,75700,76800,75600,,87625183800,1154482,KOSPI
20180402,000640,동아쏘시오홀딩스,125009,-2358,9500,,-1559,296,18.24,125952,127839,123594,,813323955000,6138294,KOSPI
20180402,000650,천일고속,89500,0,770,,2,-72,0.35,88500,90500,88500,,127915190000,1429220,KOSPI
20180402,000660,SK하이닉스,81300,0,2342407,,-174080,40034,49.88,81700,82800,81100,,59186592274500,728002365,KOSPI
20180402,000670,영풍,87729,1320,12776,,189,-76,2.82,86409,87917,86409,,1714939240000,1842040,KOSPI
20180402,000680,LS네트웍스,3160,5,6840,,25,0,0.11,3150,3195,3125,,249017530560,78803016,KOSPI
20180402,000700,유수홀딩스,7170,-70,37678,,-774,-2092,6.46,7250,7350,7130,,186719792040,26041812,KOSPI
20180402,000720,현대건설,40622,-1897,698477,,-28325,-149304,26.67,42518,42518,40378,,4649103188750,111355765,KOSPI
20180402,000725,현대건설우,48257,-446,392,,0,0,3.69,48702,48702,47859,,4809344400,98856,KOSPI
20180402,000760,이화산업,19000,-1400,5077,,2,-140,0.04,20200,20200,19000,,53200000000,2800000,KOSPI
20180402,000810,삼성화재,269500,-1000,37545,,-13613,3968,50.99,268500,272500,267500,,12767518571500,47374837,KOSPI
20180402,000815,삼성화재우,185000,500,2251,,1642,-1381,49.19,184000,185500,184000,,590520000000,3192000,KOSPI
20180402,000850,화천기공,52100,-300,1919,,143,108,15.81,52100,52800,51900,,114620000000,2200000,KOSPI
20180402,000860,강남제비스코,16281,-50,2808,,-476,94,13.05,16306,16456,16230,,211575000000,6500000,KOSPI
20180402,000880,한화,46518,-480,209791,,-35401,-26187,27.96,47058,47538,46278,,2904650981250,74958735,KOSPI
20180402,00088K,한화3우B,16814,0,85317,,-24564,4570,6.51,16864,16965,16663,,375282400000,22472000,KOSPI
20180402,000890,보해양조,5625,200,365224,,31,175598,4.43,5400,5625,5375,,108641864250,96570546,KOSPI
20180402,000910,유니온,4120,5,41529,,-23,-4544,3.02,4130,4190,4070,,64319870280,15611619,KOSPI
20180402,000950,전방,20250,-300,1969,,1,37,0.09,20000,20500,20000,,34020000000,1680000,KOSPI
20180402,000970,한국주철관,10250,150,132415,,10,-8749,1.04,10200,10550,10100,,233705125000,22800500,KOSPI
20180402,000990,DB하이텍,14150,-600,1074305,,-39550,14986,19.43,14500,14550,13750,,627804822800,44367832,KOSPI
20180402,001020,페이퍼코리아,19465,-480,12587,,34,-33803,1.48,19535,20015,19190,,76987652940,54216657,KOSPI
20180402,001040,CJ,154646,4714,97695,,38861,-8994,19.51,149931,155589,149460,,4785027672000,29176998,KOSPI
20180402,001045,CJ우,62073,1059,2578,,614,54,8.25,61367,63132,61367,,158893676900,2260223,KOSPI
20180402,001060,JW중외제약,36513,-85,68401,,1090,7166,5.44,36596,36939,36208,,834580362500,19637185,KOSPI
20180402,001065,JW중외제약우,21010,0,144,,0,0,0.0,21009,21009,20703,,3938664000,164111,KOSPI
20180402,001067,JW중외제약2우B,34764,-484,689,,0,0,0.03,35288,35463,34542,,3413785700,86098,KOSPI
20180402,001070,대한방직,12350,-50,2846,,1162,73,0.59,12550,12550,12350,,65455000000,5300000,KOSPI
20180402,001080,만호제강,1708,-5,179020,,-348,29,2.59,1708,1708,1694,,74285000000,4150000,KOSPI
20180402,001120,LX인터내셔널,27250,-50,129139,,-4409,2704,16.15,27100,27750,26850,,1056210000000,38760000,KOSPI
