date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares,market
20150901,000020,동화약품,7000,-100,161801,60031,1489,-2316,8.5625,7100,7240,7000,1143853300,195520290000,27931470,KOSPI
20150901,000030,우리은행,9000,-120,1095172,375797,-426971,46351,20.375,9100,9130,9000,9893768650,6086505339000,676278371,KOSPI
20150901,000040,KR모터스,1025,-20,446680,-20490,1734,-14108,10.6796875,1055,1055,1020,460388220,179690458100,175307764,KOSPI
20150901,000050,경방,198500,-10999,1830,463,-711,248,2.369140625,208000,209500,198500,371625000,544193109500,2741527,KOSPI
20150901,000060,메리츠화재,15600,150,124120,-22415,23382,4674,12.1484375,15600,15950,15450,1957249650,1653022800000,105963000,KOSPI
20150901,000070,삼양홀딩스,162500,-16504,96338,7877,-11757,4753,4.03125,179500,187000,160500,16462343000,1391694037500,8564271,KOSPI
20150901,000075,삼양홀딩스우,65300,-3098,4620,2716,-2663,-53,14.4375,68800,69900,65200,309318500,19854987400,304058,KOSPI
20150901,000080,하이트진로,21900,-199,215613,47034,43770,-90128,11.921875,22000,22300,21850,4753657200,1535926080900,70133611,KOSPI
20150901,000087,하이트진로2우B,18400,-100,1349,0,,,20.59375,18550,18550,18200,24756950,20794539200,1130138,KOSPI
20150901,000100,유한양행,243500,-4995,23691,358,980,-1354,29.046875,245000,253000,243500,5860631000,2715644951000,11152546,KOSPI
20150901,000105,유한양행우,136000,-4004,457,-4,,4,0.0,139500,139500,136000,62505000,32121568000,236188,KOSPI
20150901,000120,CJ대한통운,179500,1495,51805,-11376,13819,-2402,9.796875,175500,180000,175000,9217389000,4094815748000,22812344,KOSPI
20150901,000140,하이트진로홀딩스,14450,-100,27080,2315,-964,2614,7.98046875,14650,14750,14450,394322600,335337754250,23206765,KOSPI
20150901,000145,하이트진로홀딩스우,12100,-50,783,67,,-67,25.734375,12100,12700,11900,9542900,5696801000,470810,KOSPI
20150901,000150,두산,102500,-505,39216,1324,-5471,4515,10.0,101500,104000,100500,4002364500,2180266020000,21270888,KOSPI
20150901,000155,두산우,62500,-100,2583,750,,-900,6.109375,63300,63300,62400,161863700,275692125000,4411074,KOSPI
20150901,000157,두산2우B,62800,300,12,0,,,0.0,62900,62900,62800,754600,61901018000,985685,KOSPI
20150901,000180,성창기업지주,29800,-899,14374,2888,-2390,-1998,1.5595703125,30700,30700,29500,430405700,172099768000,5775160,KOSPI
20150901,000210,대림산업,66000,-1299,145937,37347,-43163,5455,32.25,68000,69100,66000,9827994900,2296800000000,34800000,KOSPI
20150901,000215,대림산업우,24850,-200,7391,234,,-286,20.6875,25250,25600,24750,185691000,94430000000,3800000,KOSPI
20150901,000220,유유제약,14000,-350,53334,-5000,60,3745,0.7001953125,14300,14550,14000,758160750,85400266000,6100019,KOSPI
20150901,000225,유유제약1우,8710,-10,13850,463,,947,7.6484375,8690,8890,8520,120166500,9872480150,1133465,KOSPI
20150901,000227,유유제약2우B,20100,-751,7214,-670,,670,0.68994140625,20650,20850,19700,146013350,3298008000,164080,KOSPI
20150901,000230,일동제약,24700,-1099,240026,-4081,-3514,9768,11.34375,25600,25750,24500,6036490150,619181205500,25068065,KOSPI
