date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares,market
20140203,000020,동화약품,4970,45,156972,21971,-1,-11870,5.87890625,4925,5100,4880,781714690,138819405900,27931470,KOSPI
20140203,000040,S&T모터스,615,-15,3907592,60400,0,-55430,0.1400146484375,648,689,580,2454706755,73394948085,119341379,KOSPI
20140203,000050,경방,112000,-495,254,83,-128,45,1.0302734375,109500,112000,109500,28025500,307051024000,2741527,KOSPI
20140203,000060,메리츠화재,14550,-500,307124,51492,-18232,-55540,17.65625,15100,15100,14300,4461917700,1474334040000,101328800,KOSPI
20140203,000070,삼양홀딩스,68500,-103,4033,-118,75,58,9.578125,68600,72000,68000,278077900,559676852500,8170465,KOSPI
20140203,000075,삼양홀딩스우,32550,-702,161,0,,,16.890625,32550,32550,32550,5240550,9897087900,304058,KOSPI
20140203,000080,하이트진로,21150,-250,149575,31786,4264,-26010,16.234375,21150,21300,20900,3156928250,1483325872650,70133611,KOSPI
20140203,000087,하이트진로2우B,16100,-100,1272,610,,-610,25.875,16250,16250,15950,20450200,18195221800,1130138,KOSPI
20140203,000100,유한양행,197000,2008,38134,-6829,15721,-8863,24.40625,194000,197000,193500,7455313500,2197051562000,11152546,KOSPI
20140203,000105,유한양행우,92900,902,0,0,,,4.30078125,0,0,0,0,21941865200,236188,KOSPI
20140203,000120,CJ대한통운,112000,4997,66125,-18962,19009,4024,7.5390625,106000,112000,105500,7287726500,2554982528000,22812344,KOSPI
20140203,000140,하이트진로홀딩스,11600,100,19315,-3910,270,3620,5.3984375,11600,11650,11400,222387500,269198474000,23206765,KOSPI
20140203,000145,하이트진로홀딩스우,8100,100,1280,0,,,31.484375,7910,8100,7910,10353800,3813561000,470810,KOSPI
20140203,000150,두산,130500,-6006,38114,10441,-2916,-7525,12.1875,135500,135500,130500,5010457500,2725110265500,20882071,KOSPI
20140203,000155,두산우,58300,99,459,-88,50,38,8.78125,58200,58500,57500,26668000,257165614200,4411074,KOSPI
20140203,000157,두산2우B,55700,0,0,0,0,,0.0,0,0,0,0,54902654500,985685,KOSPI
20140203,000180,성창기업지주,17250,-300,11940,740,,-840,3.529296875,17200,17400,17100,205792000,99621510000,5775160,KOSPI
