date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares,market
20220401,000020,동화약품,13400,-250,156326,,-2845,-6834,3.47,13600,13650,13400,,,,KOSPI
20220401,000040,KR모터스,12750,-70,21828,,-11,-12452,46.0,12965,12965,12695,,,,KOSPI
20220401,000050,경방,15800,-150,11784,,-648,-5122,1.91,15800,15900,15700,,,,KOSPI
20220401,000070,삼양홀딩스,56320,-1134,19379,,-2198,-3539,7.93,57454,57454,56320,,,,KOSPI
20220401,000080,하이트진로,37750,300,580944,,15961,145271,8.12,37750,38300,37350,,,,KOSPI
20220401,000087,하이트진로2우B,20600,50,3645,,635,-15,2.9,20550,20750,20350,,,,KOSPI
20220401,000100,유한양행,54016,549,176852,,-8006,50954,17.64,53282,54198,53100,,,,KOSPI
20220401,000105,유한양행우,55404,477,1021,,0,67,0.0,55022,55500,54640,,,,KOSPI
20220401,000120,CJ대한통운,126500,-3000,40994,,-21268,-4301,19.95,128000,128500,126500,,,,KOSPI
20220401,000140,하이트진로홀딩스,13800,150,26078,,-574,5677,6.95,13750,13850,13550,,,,KOSPI
20220401,000145,하이트진로홀딩스우,17300,0,563,,0,0,1.27,17300,17300,17100,,,,KOSPI
20220401,000150,두산,102500,-1500,107551,,-19154,-1028,10.85,104500,105500,102500,,,,KOSPI
20220401,000155,두산우,84000,-800,7419,,-1365,1048,15.0,84800,86000,83600,,,,KOSPI
20220401,000157,두산2우B,140000,2500,18425,,0,265,0.14,143500,150000,137000,,,,KOSPI
20220401,000180,성창기업지주,12850,-250,44108,,5391,-20708,2.85,13050,13100,12850,,,,KOSPI
20220401,000210,DL,61600,400,53853,,753,5400,12.02,60500,61700,60100,,,,KOSPI
20220401,000215,DL우,39450,-100,1029,,-125,25,7.18,39550,39700,39150,,,,KOSPI
20220401,000220,유유제약,7950,-140,181429,,-20,-51174,3.91,8060,8170,7930,,,,KOSPI
20220401,000225,유유제약1우,10200,-250,12825,,0,-267,1.47,10450,10450,10200,,,,KOSPI
20220401,000227,유유제약2우B,20400,-100,1576,,0,0,0.03,20150,20450,20100,,,,KOSPI
20220401,000230,일동홀딩스,20400,-1400,944834,,-3115,8210,0.78,21350,21400,19900,,,,KOSPI
20220401,000240,한국앤컴퍼니,14500,-150,61817,,-14591,-6900,9.74,14600,14700,14400,,,,KOSPI
20220401,000270,기아,74200,200,1152881,,-157514,271148,34.48,73300,74200,72700,,,,KOSPI
20220401,000300,DH오토넥스,22655,-87,34574,,15328,-93222,1.41,22829,22829,22479,,,,KOSPI
20220401,000320,노루홀딩스,12450,50,18786,,9412,-1742,3.57,12450,12500,12250,,,,KOSPI
20220401,000325,노루홀딩스우,40750,-550,3126,,0,-5,0.37,41900,41900,40300,,,,KOSPI
